game_length,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players
-0.686986909,1.096698174,-1.328410988,-0.736637418,-1.272937034,-1.373322842
-0.686986909,0.669102943,-0.441527986,0.173684235,-0.300790345,-0.668013411
-0.686986909,-0.542416878,-0.219807236,-0.736637418,-0.064834837,-0.419080671
-0.686986909,-0.471151006,0.445355015,1.084005888,0.522760135,0.058040415
-0.686986909,-0.399885134,-1.106690237,-0.736637418,-0.966639279,-1.041412521
-0.092553511,2.593281483,-1.106690237,-0.736637418,-1.083440271,-0.979179336
-0.092553511,0.882900559,-0.219807236,-0.736637418,-0.136626,0.16176239
-0.092553511,-0.257353391,1.110517266,1.994327541,1.061886283,1.302704116
-0.092553511,-0.328619262,0.223634265,-0.736637418,0.234361882,0.1202736
-0.092553511,-0.114821647,-0.884969487,-0.736637418,-0.806602514,-0.979179336
-0.092553511,-0.542416878,1.110517266,1.994327541,1.053391245,0.763349846
-0.092553511,3.092142586,-0.219807236,-0.736637418,-0.157173337,-0.17014793
-0.092553511,-0.542416878,0.445355015,0.173684235,0.471036549,0.57665029
-0.126791359,-0.257353391,-1.106690237,-0.736637418,-1.046654772,-0.958434941
-0.126791359,0.740368815,-0.441527986,0.173684235,-0.437531747,-0.522802646
-0.126791359,-0.328619262,-0.884969487,-0.736637418,-0.794396557,-0.896201756
-0.126791359,-0.328619262,1.110517266,0.173684235,1.044933779,0.991538191
-0.126791359,-0.471151006,0.667075765,0.173684235,0.728181,0.32771755
-0.126791359,1.880622765,0.223634265,-0.736637418,0.18173465,0.016551625
-0.126791359,-0.471151006,1.110517266,1.994327541,1.044933779,1.427170486
-0.126791359,-0.542416878,-0.884969487,-0.736637418,-0.790840259,-0.647269016
-1.290975462,-0.471151006,-0.441527986,-0.736637418,-0.360623138,-0.232381115
-1.290975462,0.740368815,-0.884969487,-0.736637418,-0.722194515,-0.709502201
-1.290975462,1.453027534,-1.106690237,-0.736637418,-0.994890724,-0.999923731
-1.290975462,-0.114821647,-0.884969487,-0.736637418,-0.716267352,-0.377591881
-1.290975462,-0.114821647,-0.219807236,-0.736637418,-0.104619803,-0.21163672
-1.290975462,-0.399885134,0.445355015,4.7252925,0.468367038,1.530892461
-1.290975462,-0.471151006,0.445355015,0.173684235,0.468367038,0.41069513
-1.290975462,-0.542416878,0.223634265,-0.736637418,0.248093825,0.182506785
-0.235793288,1.595559277,1.110517266,1.994327541,0.990953005,2.173968707
-0.235793288,-0.542416878,0.445355015,-0.736637418,0.442590985,0.28622876
-0.235793288,0.17024184,0.445355015,0.173684235,0.441405552,0.223995575
-0.235793288,-0.043555775,-1.993573239,-0.736637418,-2.09624667,-1.767466347
-0.235793288,-0.471151006,0.445355015,0.173684235,0.468275035,0.57665029
-0.235793288,-0.399885134,1.110517266,1.084005888,0.990953005,0.887816216
-0.235793288,-0.471151006,0.223634265,-0.736637418,0.206933642,-0.232381115
-0.235793288,-0.542416878,-2.43701474,-0.736637418,-2.482141813,-2.016399087
0.887823723,-0.542416878,1.775679517,1.084005888,1.545137181,0.74260545
0.887823723,-0.542416878,-0.441527986,-0.736637418,-0.56225794,-0.626524621
0.887823723,-0.471151006,-0.219807236,-0.736637418,-0.229738572,-0.315358696
0.887823723,-0.257353391,-0.884969487,-0.736637418,-0.937932159,-0.979179336
0.887823723,-0.471151006,1.775679517,1.994327541,1.549681419,1.738336411
0.887823723,-0.471151006,0.223634265,-0.736637418,0.147848909,-0.190892325
0.887823723,-0.542416878,0.667075765,0.173684235,0.662931633,0.721861055
0.887823723,-0.542416878,-0.441527986,-0.736637418,-0.544082432,-0.750990991
0.571820667,-0.542416878,-1.771852488,-0.736637418,-1.7146713,-1.373322842
0.571820667,-0.257353391,-0.441527986,-0.736637418,-0.401285256,-0.833968571
0.571820667,0.241507712,1.332238016,1.994327541,1.390850799,0.929305006
0.571820667,-0.471151006,0.445355015,0.173684235,0.497616538,-0.107914745
0.571820667,-0.399885134,0.445355015,-0.736637418,0.525871836,-0.21163672
0.571820667,0.384039456,1.332238016,1.994327541,1.390850799,1.593125646
0.571820667,-0.471151006,-0.441527986,-0.736637418,-0.424613374,-0.522802646
0.571820667,0.241507712,1.110517266,-0.736637418,1.139521758,0.61813908
0.587345119,-0.471151006,1.332238016,1.994327541,1.40090554,2.028757942
0.587345119,-0.542416878,-1.771852488,-0.736637418,-1.678700816,-1.477044817
0.587345119,-0.542416878,1.110517266,2.904649194,1.168097378,1.198982141
0.587345119,-0.471151006,0.445355015,-0.736637418,0.533181923,0.016551625
0.587345119,-0.542416878,-0.884969487,0.173684235,-0.748233569,-0.21163672
0.587345119,-0.471151006,-1.328410988,-0.736637418,-1.268843173,-1.290345262
0.587345119,-0.257353391,1.332238016,-0.736637418,1.40090554,0.41069513
0.587345119,-0.328619262,0.445355015,-0.736637418,0.580597298,-0.190892325
0.652359478,-0.471151006,1.332238016,1.994327541,1.427200852,1.406426091
0.652359478,-0.257353391,-0.441527986,-0.736637418,-0.288216378,-0.356847486
0.652359478,3.23467433,-0.884969487,-0.736637418,-0.67169056,-0.481313856
0.652359478,-0.399885134,0.667075765,1.084005888,0.805202806,1.219726536
0.652359478,-0.399885134,-1.771852488,-0.736637418,-1.598208935,-1.414811632
0.652359478,-0.328619262,-0.441527986,-0.736637418,-0.284660562,-0.585035831
0.652359478,0.384039456,-1.993573239,-0.736637418,-2.054182842,-1.663744372
0.652359478,-0.257353391,1.332238016,0.173684235,1.430724877,1.862802782
2.747714976,-0.471151006,-0.219807236,-0.736637418,0.198147665,0.058040415
2.747714976,-0.542416878,-0.441527986,0.173684235,-0.056263211,-0.564291436
2.747714976,-0.399885134,2.219121018,2.904649194,2.468201375,2.713322977
2.747714976,-0.471151006,2.219121018,1.084005888,2.462669678,2.049502337
2.747714976,-0.542416878,-0.884969487,-0.736637418,-0.479190477,-1.394067237
2.747714976,1.951888637,-1.771852488,-0.736637418,-1.444289598,-1.477044817
2.747714976,-0.257353391,0.445355015,0.173684235,0.817643827,-0.00419277
2.747714976,-0.471151006,-0.219807236,-0.736637418,0.186689286,-0.564291436
0.969119398,0.455305328,-0.884969487,-0.736637418,-0.554088523,-1.082901311
0.969119398,-0.542416878,1.332238016,1.084005888,1.587537227,0.908560611
0.969119398,-0.542416878,0.223634265,-0.736637418,0.536329268,0.1202736
0.969119398,-0.328619262,1.110517266,-0.736637418,1.371691203,0.70111666
0.969119398,-0.471151006,-0.884969487,-0.736637418,-0.545376244,-0.833968571
0.969119398,-0.399885134,1.332238016,3.814970847,1.587537227,1.717592016
0.969119398,-0.471151006,0.445355015,-0.736637418,0.781448877,0.03729602
0.969119398,-0.186087519,-0.219807236,-0.736637418,0.106145864,-0.21163672
-0.698223118,-0.542416878,0.223634265,-0.736637418,0.135090938,-0.024937165
-0.698223118,-0.257353391,0.223634265,-0.736637418,0.226955458,-0.12865914
-0.698223118,-0.471151006,0.445355015,0.173684235,0.462171575,0.431439525
-0.698223118,-0.542416878,-0.884969487,-0.736637418,-0.860800529,-1.062156916
-0.698223118,-0.043555775,-1.771852488,-0.736637418,-1.795928582,-1.560022397
-0.698223118,-0.399885134,0.667075765,0.173684235,0.765359556,0.555905895
-0.698223118,-0.399885134,0.667075765,1.994327541,0.765359556,1.572381251
-0.698223118,-0.399885134,0.223634265,0.173684235,0.152870981,-0.00419277
-1.030979314,-0.471151006,-0.219807236,-0.736637418,-0.293709541,0.058040415
-1.030979314,-0.542416878,0.223634265,0.173684235,0.092302652,0.03729602
-1.030979314,-0.471151006,0.667075765,1.084005888,0.59723526,0.887816216
-1.030979314,-0.471151006,-0.441527986,-0.736637418,-0.522850135,-0.626524621
-1.030979314,2.878344971,0.667075765,0.173684235,0.59723526,1.572381251
-1.030979314,0.241507712,-1.106690237,-0.736637418,-1.184523323,-1.041412521
-1.030979314,-0.471151006,-1.771852488,-0.736637418,-2.014144508,-1.414811632
-1.030979314,-0.471151006,-0.219807236,-0.736637418,-0.292919092,-0.294614301
-0.282304383,0.384039456,0.223634265,-0.736637418,0.152257312,0.16176239
-0.282304383,-0.542416878,0.667075765,1.084005888,0.666573189,0.514417105
-0.282304383,-0.471151006,-0.219807236,-0.736637418,-0.247920342,-0.502058251
-0.282304383,2.522015611,1.110517266,1.084005888,0.967915826,0.970793796
-0.282304383,-0.542416878,1.110517266,1.084005888,0.967915826,1.198982141
-0.282304383,-0.471151006,0.667075765,0.173684235,0.639504769,0.1202736
-0.282304383,-0.114821647,-2.43701474,-0.736637418,-2.640207032,-1.642999977
-0.282304383,-0.471151006,0.445355015,-0.736637418,0.426793567,-0.377591881
0.063891486,-0.471151006,0.667075765,0.173684235,0.606000043,0.32771755
0.063891486,-0.542416878,0.445355015,1.084005888,0.374691374,-0.149403535
0.063891486,-0.328619262,0.667075765,-0.736637418,0.608568882,0.555905895
0.063891486,-0.542416878,-0.441527986,-0.736637418,-0.523605903,-0.502058251
0.063891486,1.167964046,-0.884969487,-0.736637418,-0.916791383,-1.103645706
0.063891486,-0.399885134,1.332238016,1.994327541,1.141524614,1.842058387
0.063891486,-0.471151006,1.332238016,0.173684235,1.141524614,1.302704116
0.063891486,-0.471151006,-1.771852488,-0.736637418,-1.83252237,-1.746721952
