gold_left,sum_unit_tier,mean_unit_rarity,placement
0,16,2.0,4
11,16,3.4444444444444446,1
10,19,2.7777777777777777,1
52,15,2.2222222222222223,5
0,13,2.75,8
5,14,3.555555555555556,2
0,17,2.0,4
0,17,2.25,6
1,13,3.125,7
2,20,3.727272727272727,3
44,16,3.555555555555556,2
1,16,3.8,6
21,19,2.6,1
3,18,2.6666666666666665,5
1,15,2.7777777777777777,3
4,19,3.2,7
0,21,1.9,4
1,18,4.090909090909091,8
1,17,3.7,1
0,14,1.375,8
3,13,2.2222222222222223,7
2,15,2.888888888888889,6
5,16,2.333333333333333,4
1,17,3.7,3
1,15,3.4444444444444446,5
0,14,3.2222222222222223,2
15,18,2.6666666666666665,1
5,17,2.0,3
1,15,3.2222222222222223,2
72,18,3.7,4
35,14,3.0,8
8,17,2.4444444444444446,6
23,20,3.0,7
0,15,4.0,5
7,18,2.2222222222222223,3
12,17,3.0,1
13,15,1.7142857142857142,8
7,17,2.0,7
1,15,5.0,2
16,16,4.454545454545454,6
0,14,3.4444444444444446,5
5,15,3.0,4
0,14,2.625,6
6,15,2.125,8
5,18,4.0,3
1,13,5.222222222222222,5
1,18,2.125,1
0,17,3.1,2
3,16,2.2222222222222223,4
2,13,3.4444444444444446,7
0,20,2.111111111111111,3
0,17,1.8571428571428568,7
1,19,3.0,6
0,14,3.25,5
7,12,3.375,8
5,16,3.75,1
0,16,3.9,4
9,17,4.363636363636363,2
13,14,5.3,5
28,16,2.25,4
0,16,2.888888888888889,6
0,19,4.636363636363637,1
5,19,2.2222222222222223,2
0,18,1.375,7
4,15,2.625,8
0,17,2.555555555555556,3
1,5,6.0,2
5,22,2.8,1
27,15,1.4285714285714286,7
0,6,4.5,4
4,17,3.6666666666666665,6
1,18,2.7777777777777777,3
0,14,2.5,8
41,18,3.555555555555556,5
0,14,1.75,7
17,14,1.625,6
0,15,3.555555555555556,3
3,13,3.125,8
1,21,2.555555555555556,1
0,15,3.555555555555556,4
1,19,2.888888888888889,5
1,19,2.333333333333333,2
9,18,3.111111111111111,4
1,17,3.4,5
6,15,4.5,6
7,20,3.8,2
2,17,2.888888888888889,3
1,17,3.2,1
1,15,3.888888888888889,7
1,14,2.6666666666666665,8
8,15,2.875,7
0,18,1.875,4
33,18,0.7142857142857143,6
1,14,3.125,3
1,16,4.416666666666667,5
2,13,1.7142857142857142,8
41,16,3.7777777777777777,1
5,17,4.1,2
4,13,3.75,8
9,20,3.1,3
0,17,2.555555555555556,4
1,16,2.75,6
14,17,3.7,7
0,15,3.555555555555556,2
6,17,3.6666666666666665,1
21,19,1.4285714285714286,5
0,17,2.888888888888889,5
1,22,3.9166666666666665,1
20,22,1.875,3
32,13,2.875,8
1,19,2.6666666666666665,6
7,17,2.7777777777777777,4
0,13,3.2,7
0,18,3.8,2
1,13,2.25,6
1,14,2.888888888888889,1
1,16,1.625,5
1,17,2.555555555555556,2
0,16,4.4,3
5,15,3.0,4
0,12,1.0,8
0,13,3.25,7
0,17,2.7777777777777777,3
42,18,2.5,4
21,15,3.5,8
16,17,3.111111111111111,2
0,17,3.6,6
2,17,2.555555555555556,7
20,20,4.090909090909091,1
0,14,3.4444444444444446,5
10,19,1.875,5
0,21,3.363636363636364,2
0,15,2.375,3
24,25,4.363636363636363,1
0,14,2.875,8
0,16,2.0,6
53,15,2.5,4
8,15,3.2222222222222223,7
38,16,3.4444444444444446,8
7,17,3.111111111111111,3
0,14,2.25,7
36,17,2.555555555555556,4
53,16,3.0,5
25,17,3.4444444444444446,1
21,16,1.4285714285714286,6
0,16,3.4444444444444446,2
1,18,3.555555555555556,1
1,15,3.333333333333333,5
22,15,3.25,7
1,15,1.7142857142857142,4
1,14,2.0,8
2,13,3.5,6
40,18,1.375,3
12,21,2.5,2
1,23,1.3333333333333333,1
46,18,2.6666666666666665,5
1,12,4.333333333333333,7
1,15,1.875,8
1,17,3.6,3
1,15,2.7777777777777777,4
1,16,3.6,2
1,16,2.333333333333333,6
0,17,3.333333333333333,6
0,16,3.0,7
7,16,3.375,5
8,18,3.3,1
10,12,4.75,8
0,17,2.7777777777777777,4
0,19,2.0,2
1,17,4.666666666666667,3
1,18,3.3,2
0,16,2.375,6
0,18,4.181818181818182,4
1,17,4.2,3
1,20,2.111111111111111,1
3,15,3.0,5
23,12,2.4285714285714284,7
131,6,0.6,8
1,21,2.4,3
1,19,2.333333333333333,2
35,13,2.875,6
0,10,2.375,8
16,23,2.4444444444444446,4
0,14,3.333333333333333,7
7,18,3.7,5
2,16,2.7777777777777777,1
5,15,3.333333333333333,5
1,18,4.4,3
4,20,2.9,2
9,19,5.0,6
2,21,3.363636363636364,4
5,20,4.818181818181818,1
3,19,2.8,7
25,13,3.25,8
3,15,3.4444444444444446,6
0,16,3.333333333333333,7
30,18,3.0,3
9,16,2.75,5
0,16,2.25,4
4,16,2.875,8
53,18,1.375,1
0,18,3.2222222222222223,2
0,15,2.7777777777777777,6
4,17,1.875,7
1,16,3.888888888888889,8
2,15,2.5,5
0,19,3.6,3
6,15,3.555555555555556,4
55,16,4.555555555555555,1
0,17,2.375,2
0,17,3.6,8
2,15,2.6666666666666665,5
0,16,3.6,3
2,17,4.181818181818182,4
1,14,4.0,7
1,16,3.3,2
2,17,3.111111111111111,1
3,17,1.875,6
0,11,1.6666666666666667,7
1,16,3.111111111111111,1
3,14,2.4444444444444446,8
0,16,3.4444444444444446,2
1,14,3.125,4
2,14,2.625,6
18,17,1.875,3
7,17,1.0,5
40,16,2.375,5
12,16,3.555555555555556,4
38,16,2.125,2
2,16,1.75,8
0,15,3.6,6
10,20,1.375,3
2,17,4.4,1
1,15,2.0,7
1,15,3.7,6
1,16,3.375,2
0,16,3.0,4
13,19,3.3,1
1,14,2.0,8
0,17,2.7777777777777777,3
0,18,3.3,7
0,18,3.1818181818181817,5
2,19,3.9,2
1,20,3.5454545454545454,1
1,13,2.75,7
29,19,2.0,4
30,13,1.4285714285714286,8
4,16,3.7,3
4,21,3.8181818181818175,6
1,14,3.0,5
0,16,1.75,7
8,20,3.0,1
1,17,3.6,3
0,14,4.0,6
21,20,1.3333333333333333,5
0,13,3.333333333333333,8
41,19,2.0,4
1,19,3.333333333333333,2
1,18,2.555555555555556,3
1,14,2.875,6
0,14,2.75,2
1,18,4.4,1
0,16,3.3,4
1,15,2.6666666666666665,5
0,14,2.125,7
31,9,0.8333333333333334,8
0,14,2.625,8
1,17,2.625,4
1,20,2.0,7
1,14,1.7142857142857142,6
1,15,3.6666666666666665,2
0,16,3.375,3
0,16,3.7,5
1,19,3.555555555555556,1
1,15,3.555555555555556,2
1,16,2.888888888888889,1
5,15,4.8,3
0,15,2.4444444444444446,7
0,14,2.333333333333333,4
0,12,3.7777777777777777,8
1,15,3.375,5
2,16,3.5,6
1,15,4.5,7
1,15,2.5,6
20,13,3.0,8
1,17,3.7,4
4,17,3.111111111111111,1
3,19,3.3,5
0,18,2.75,2
1,17,3.0,3
50,10,3.0,6
1,14,1.25,8
3,21,4.090909090909091,2
0,16,2.125,5
33,19,1.875,1
0,17,3.111111111111111,3
3,15,2.888888888888889,4
0,14,3.333333333333333,7
6,18,3.5,4
0,13,3.625,7
15,12,3.25,6
0,13,3.9,8
0,15,3.4444444444444446,5
54,16,1.625,3
30,18,2.375,2
4,18,4.3,1
11,14,2.142857142857143,8
1,16,2.6666666666666665,7
1,18,2.7777777777777777,1
0,14,3.0,5
0,19,2.4,6
18,16,3.125,4
2,16,2.2222222222222223,3
19,21,3.0,2
48,14,2.625,5
8,17,2.625,7
1,17,3.2,6
11,21,2.888888888888889,4
2,17,3.0,2
1,9,1.5714285714285714,8
7,21,4.363636363636363,1
6,20,2.0,3
0,16,2.6,6
1,18,3.363636363636364,7
3,24,4.0,1
7,17,2.555555555555556,3
1,17,3.1818181818181817,5
0,14,3.2,8
5,17,2.7777777777777777,4
0,16,3.5,2
0,17,3.8,5
6,15,3.555555555555556,1
4,13,3.7777777777777777,3
29,15,1.1666666666666667,8
2,17,2.555555555555556,7
9,15,3.888888888888889,4
37,16,3.888888888888889,2
3,16,3.3,6
1,15,1.7142857142857142,7
6,20,2.333333333333333,2
7,15,2.75,4
31,15,1.7142857142857142,8
1,15,2.7777777777777777,5
1,18,1.375,6
24,17,2.6666666666666665,1
7,18,1.7777777777777777,3
5,15,1.7142857142857142,7
60,14,2.0,8
0,17,2.7777777777777777,2
1,14,3.888888888888889,6
1,18,3.0,3
41,15,2.7777777777777777,4
0,15,4.0,5
50,18,3.111111111111111,1
1,20,5.333333333333333,5
4,21,3.909090909090909,2
1,15,2.5,6
3,17,3.333333333333333,4
10,19,4.1,3
10,18,4.2,1
1,11,2.75,7
9,15,2.375,8
30,18,2.5,6
1,16,4.666666666666667,2
1,18,4.9,1
0,16,3.3,7
1,15,2.0,4
3,17,3.909090909090909,5
1,11,3.125,8
25,18,3.333333333333333,3
1,15,4.666666666666667,2
25,13,3.5,5
0,18,1.0,3
0,17,3.5454545454545454,8
0,16,4.0,7
22,16,3.111111111111111,4
69,18,3.0,1
0,16,3.555555555555556,6
1,19,2.0,1
0,16,1.0,8
30,18,4.7,4
5,15,4.0,5
1,16,4.0,2
4,15,3.333333333333333,6
3,12,3.25,7
0,20,4.636363636363637,3
7,15,3.7777777777777777,4
11,19,1.0,2
0,14,4.2727272727272725,6
0,15,3.6666666666666665,8
22,18,3.7,1
2,14,2.625,7
6,17,0.875,5
0,18,2.7777777777777777,3
0,18,3.2222222222222223,2
39,19,2.375,5
0,19,3.727272727272727,4
2,19,4.0,1
1,12,3.5,7
36,16,2.6666666666666665,6
1,15,3.111111111111111,3
4,16,3.7777777777777777,8
37,18,1.5,7
1,18,2.0,2
4,17,3.111111111111111,6
2,17,3.555555555555556,1
1,19,1.0,3
1,16,3.111111111111111,5
0,11,1.6666666666666667,8
2,18,3.9,4
4,18,4.636363636363637,3
1,15,3.25,4
40,14,1.5714285714285714,5
1,20,3.0,2
1,15,3.555555555555556,6
84,6,0.8333333333333334,8
1,10,2.888888888888889,7
2,18,2.5,1
3,15,3.0,7
0,15,3.6666666666666665,2
1,20,3.4545454545454546,6
2,17,3.2222222222222223,1
0,18,2.2222222222222223,4
1,15,3.8,8
13,15,2.6666666666666665,5
0,18,3.2,3
60,16,3.4444444444444446,4
1,15,4.0,3
1,16,3.111111111111111,7
2,14,2.375,5
23,20,3.8,2
4,17,1.0,6
24,19,4.666666666666667,1
0,14,1.0,8
14,17,2.888888888888889,4
1,15,3.2222222222222223,1
1,15,2.888888888888889,5
1,15,4.333333333333333,3
10,12,3.125,8
1,15,3.2222222222222223,2
1,16,3.555555555555556,6
1,13,4.111111111111111,7
49,16,3.9,5
0,16,2.75,3
0,13,2.111111111111111,4
20,16,2.375,6
1,16,2.0,7
0,17,2.0,8
1,17,3.3,1
1,19,3.0,2
2,19,2.8,1
1,17,3.333333333333333,6
1,16,3.0,5
30,15,3.2222222222222223,7
0,13,2.6666666666666665,8
4,22,5.25,2
70,16,3.125,4
1,17,2.333333333333333,3
4,16,3.6666666666666665,6
22,16,3.6,5
0,17,2.75,3
1,16,3.5,1
1,16,3.888888888888889,2
0,13,3.0,7
12,16,2.25,8
1,17,2.7777777777777777,4
28,14,2.375,6
0,16,2.375,7
7,17,2.625,1
23,20,1.5,4
0,15,2.375,5
0,15,2.6666666666666665,2
0,14,2.375,8
0,16,2.7777777777777777,3
0,17,4.5,3
2,16,2.555555555555556,4
0,15,3.7777777777777777,2
0,11,2.0,7
15,18,0.875,6
0,13,3.25,5
0,18,3.8,8
1,20,4.818181818181818,1
0,18,2.111111111111111,2
40,20,1.5,1
40,14,2.75,8
0,15,3.333333333333333,4
0,12,3.0,6
0,17,3.0,5
1,16,4.4,3
4,15,2.888888888888889,7
9,16,1.1428571428571428,8
1,16,2.555555555555556,6
2,16,2.2857142857142856,7
0,17,2.75,2
55,18,1.625,4
16,16,3.555555555555556,3
2,17,3.111111111111111,1
21,15,4.0,5
1,17,2.25,7
11,14,2.0,5
1,17,3.333333333333333,4
12,16,2.555555555555556,3
1,13,3.125,8
1,16,2.2222222222222223,6
0,16,4.333333333333333,2
31,17,3.6666666666666665,1
0,20,2.555555555555556,2
12,16,3.125,4
0,15,3.555555555555556,7
1,17,1.5555555555555556,5
4,16,4.222222222222222,1
2,18,2.333333333333333,3
1,12,2.625,8
21,14,1.7142857142857142,6
4,17,2.555555555555556,4
1,14,3.555555555555556,8
40,15,2.875,6
2,18,3.1,5
0,15,3.111111111111111,2
1,18,3.3,3
7,17,3.4444444444444446,1
0,18,2.0,7
3,15,3.0,7
0,16,3.8,4
1,15,4.7,6
2,21,4.416666666666667,1
1,18,3.625,2
0,19,1.5,3
1,17,2.888888888888889,5
9,15,2.4444444444444446,8
1,17,1.5,7
1,20,4.2727272727272725,2
2,18,3.6,4
4,18,3.0,1
25,18,2.75,3
2,14,2.7777777777777777,8
20,18,2.625,5
1,14,3.0,6
0,16,3.375,4
4,20,3.636363636363636,1
3,16,2.4444444444444446,6
2,17,2.555555555555556,3
0,8,1.1428571428571428,8
41,12,1.4285714285714286,7
6,20,5.0,2
3,16,2.555555555555556,5
4,14,2.333333333333333,3
1,13,4.25,5
11,18,3.111111111111111,4
32,13,1.7142857142857142,8
1,17,3.375,1
0,17,2.6666666666666665,2
0,10,4.5,7
5,16,1.0,6
0,17,2.555555555555556,3
1,13,3.625,7
3,20,2.8181818181818183,1
10,17,1.5,5
0,18,4.1,2
59,18,3.7,6
1,14,4.125,4
0,13,2.555555555555556,8
0,17,3.2,4
3,17,3.3,3
1,17,2.7777777777777777,1
3,18,3.0,6
0,16,2.111111111111111,7
1,17,2.7777777777777777,5
1,17,3.7,2
1,14,2.625,8
2,17,2.888888888888889,5
0,19,3.363636363636364,3
54,18,2.6666666666666665,2
11,17,2.0,4
0,16,2.6,6
13,16,2.0,8
6,24,2.0,1
1,14,2.7777777777777777,7
1,16,1.875,6
2,19,3.7,2
0,12,1.625,8
4,16,1.875,5
6,14,2.625,7
4,17,5.3,1
11,20,4.818181818181818,4
3,18,3.5,3
1,20,2.25,3
1,18,3.1,7
0,15,2.6666666666666665,4
1,16,1.6666666666666667,5
0,15,2.0,8
10,16,2.142857142857143,6
2,17,4.090909090909091,2
9,21,5.0,1
0,20,4.454545454545454,2
6,16,3.4444444444444446,4
0,19,3.0,5
1,17,2.625,6
0,10,2.875,8
1,15,2.111111111111111,7
5,19,3.6,1
0,17,3.6666666666666665,3
40,23,1.2222222222222223,4
46,16,2.0,3
4,17,2.0,7
22,14,3.25,5
1,15,3.333333333333333,6
11,18,4.0,2
20,18,3.8,1
0,13,2.0,8
2,17,2.5,5
20,15,1.625,7
1,18,3.1,3
35,17,1.375,6
8,18,3.4,1
0,15,3.555555555555556,4
1,15,2.5,8
2,21,2.2222222222222223,2
2,14,3.25,5
13,18,2.6,2
3,17,3.333333333333333,3
1,14,3.875,4
1,17,1.1428571428571428,7
3,19,3.1,1
2,15,3.6666666666666665,8
1,12,4.125,6
24,20,2.5,2
1,18,3.7,1
5,14,2.875,4
1,13,2.0,8
1,14,2.0,7
8,16,2.7777777777777777,5
0,17,2.5,3
11,17,3.5,6
1,16,2.5,3
34,15,1.8571428571428568,5
7,9,4.75,8
4,22,4.416666666666667,1
4,13,5.222222222222222,4
36,15,2.375,7
1,13,2.375,6
62,21,2.888888888888889,2
0,12,2.5,8
48,16,2.0,5
1,19,2.5,4
14,19,3.4444444444444446,3
3,13,3.0,7
53,16,3.555555555555556,1
12,14,3.375,2
0,17,3.111111111111111,6
10,15,3.555555555555556,8
1,20,3.5,2
3,20,3.1,1
12,14,3.333333333333333,7
2,14,3.2222222222222223,6
0,16,3.25,4
13,20,4.4,3
0,15,2.75,5
0,18,2.375,4
1,15,3.2222222222222223,7
0,15,3.0,3
4,20,2.6666666666666665,6
1,18,2.4444444444444446,1
1,13,3.125,8
0,17,2.75,2
4,18,2.0,5
1,18,3.4545454545454546,4
13,11,2.375,8
1,15,3.7777777777777777,5
23,13,4.75,1
1,16,2.75,2
1,16,2.125,7
24,16,1.7142857142857142,6
0,17,3.111111111111111,3
8,20,1.6666666666666667,4
45,13,3.4,7
0,16,2.555555555555556,6
28,18,2.4444444444444446,2
1,17,3.6,1
0,16,3.1,5
0,15,2.555555555555556,8
5,17,3.1,3
0,20,2.333333333333333,4
0,21,5.166666666666667,2
1,14,2.5,5
0,16,2.555555555555556,8
2,19,3.6,3
0,14,3.6,6
27,18,4.0,1
2,16,1.625,7
1,16,4.090909090909091,2
1,18,4.1,1
2,19,3.909090909090909,3
1,12,1.625,7
1,14,2.888888888888889,4
2,16,2.375,5
40,15,0.4285714285714285,8
1,15,2.4444444444444446,6
22,15,3.25,5
0,14,2.5,6
0,21,2.8,2
38,16,2.75,3
3,18,3.111111111111111,4
6,24,4.5,1
2,18,1.375,8
1,12,3.0,7
1,18,2.2222222222222223,6
2,14,2.0,7
7,18,4.111111111111111,3
1,16,3.0,1
1,12,2.0,8
19,16,5.2,4
0,14,3.5,2
0,15,2.0,5
25,16,3.2222222222222223,8
1,17,3.6,3
0,14,2.375,6
0,16,2.25,7
35,18,1.625,4
7,17,2.6,1
1,19,3.272727272727273,5
7,20,1.25,2
0,15,2.555555555555556,6
0,13,2.4444444444444446,2
16,17,3.333333333333333,3
24,17,3.2,1
36,15,3.875,5
0,22,3.727272727272727,7
0,14,3.7777777777777777,8
0,14,2.555555555555556,4
43,17,3.111111111111111,4
1,16,3.555555555555556,1
1,16,3.4444444444444446,3
1,15,2.6666666666666665,6
3,16,3.333333333333333,2
1,13,4.3,8
10,25,1.7777777777777777,7
0,17,4.0,5
1,15,3.0,6
1,17,3.5,5
1,19,4.6,2
0,19,4.0,3
19,14,1.1428571428571428,7
0,18,3.909090909090909,4
2,18,4.2,1
0,15,2.888888888888889,8
14,17,2.25,5
2,19,1.8888888888888888,1
0,13,2.571428571428572,7
0,10,2.75,8
0,18,4.2,2
1,18,3.7,3
0,17,0.8571428571428571,6
3,17,2.0,4
2,15,2.555555555555556,7
1,14,4.444444444444445,6
0,15,3.6666666666666665,3
2,17,2.375,1
0,16,3.555555555555556,5
7,15,2.0,8
1,20,3.5454545454545454,2
10,17,3.1,4
1,7,6.0,3
2,14,3.555555555555556,7
14,16,3.0,2
1,13,0.8333333333333334,8
0,14,3.6666666666666665,4
0,17,1.625,6
12,18,3.9,1
0,16,2.555555555555556,5
0,13,3.8,6
1,14,3.333333333333333,7
0,16,2.75,5
25,16,3.333333333333333,3
0,13,2.375,8
2,16,3.111111111111111,1
0,20,4.181818181818182,2
0,17,2.6666666666666665,4
0,13,3.111111111111111,7
19,17,1.0,6
0,20,1.4,4
4,12,2.375,8
22,18,2.6666666666666665,3
0,19,2.4,2
17,18,3.3,1
1,16,3.3,5
0,14,0.8571428571428571,8
2,13,2.333333333333333,4
1,18,2.333333333333333,2
0,16,2.0,5
0,16,4.222222222222222,3
2,19,4.636363636363637,1
0,17,3.6,6
1,14,2.5,7
1,20,2.9,1
3,20,4.0,4
1,18,3.5454545454545454,7
1,20,3.727272727272727,2
21,16,3.0,8
0,15,4.1,5
1,15,3.7,6
3,18,3.0,3
1,17,3.8,4
0,16,1.375,5
0,14,1.8888888888888888,8
8,17,4.2,2
0,14,3.4444444444444446,6
3,21,3.2,1
0,14,1.75,7
54,19,2.5,3
1,17,3.3,3
3,18,3.2,1
49,14,3.555555555555556,7
0,17,2.555555555555556,4
2,19,5.0,2
3,19,1.5,5
1,15,2.2222222222222223,6
0,12,2.375,8
1,10,1.6666666666666667,7
28,18,3.1,2
1,14,2.5,6
21,20,1.0,4
2,18,2.555555555555556,1
0,14,2.2222222222222223,8
1,14,3.0,5
3,17,2.4444444444444446,3
1,14,2.375,7
35,13,2.625,4
23,11,1.3333333333333333,8
0,18,2.7,2
0,13,2.888888888888889,6
47,18,3.111111111111111,5
2,19,3.0,1
0,15,3.25,3
1,16,0.8571428571428571,6
5,13,3.333333333333333,8
0,13,4.0,4
0,13,1.875,5
5,12,3.875,7
3,24,3.25,2
1,19,3.363636363636364,1
50,17,1.75,3
1,14,2.0,8
2,16,4.4,5
2,17,3.5,3
1,16,1.0,7
1,17,2.2222222222222223,4
8,18,3.7,2
13,15,3.6666666666666665,6
44,16,3.7,1
1,13,2.75,8
3,15,3.6666666666666665,7
0,14,2.0,5
1,22,2.0,2
0,14,3.333333333333333,4
1,17,2.6666666666666665,6
9,15,3.555555555555556,1
0,17,2.25,3
0,20,3.1,2
4,16,3.0,3
5,15,2.888888888888889,4
3,15,2.625,8
0,15,1.625,5
1,19,4.090909090909091,7
39,21,3.4166666666666665,1
53,13,2.2857142857142856,6
1,17,3.6,4
0,16,3.2222222222222223,3
0,15,2.625,6
3,18,2.0,5
1,12,2.875,7
0,14,0.8333333333333334,8
0,21,3.8,2
2,21,3.0,1
0,18,2.4444444444444446,4
5,19,4.818181818181818,6
0,15,4.0,5
4,13,2.375,8
3,23,4.333333333333333,1
0,16,3.2222222222222223,2
1,21,4.333333333333333,7
0,18,1.75,3
6,14,2.625,7
0,17,2.555555555555556,6
10,11,2.875,8
1,14,4.0,5
51,19,4.454545454545454,1
4,17,2.888888888888889,3
1,18,3.8,2
0,15,1.625,4
2,15,2.0,7
51,16,2.625,1
2,16,4.818181818181818,3
0,12,1.75,5
1,16,3.0,2
5,12,3.25,8
2,17,2.8,4
1,19,3.5,6
56,18,2.7777777777777777,1
0,18,4.363636363636363,3
0,16,2.7777777777777777,4
1,15,5.583333333333333,5
3,24,3.636363636363636,2
3,16,2.2222222222222223,6
3,14,2.2857142857142856,8
1,13,3.0,7
41,14,2.7777777777777777,3
0,11,2.625,8
1,20,1.5,4
53,12,4.666666666666667,7
0,15,2.4444444444444446,6
1,17,3.8,2
48,14,2.0,5
0,18,2.333333333333333,1
1,10,2.75,6
0,21,1.6666666666666667,1
0,14,2.875,5
1,10,2.625,8
0,17,1.875,3
0,16,2.6666666666666665,4
2,19,4.0,2
0,12,2.75,7
3,19,3.6,7
0,17,2.6666666666666665,4
1,17,3.7,6
0,18,5.5,2
7,14,1.1428571428571428,8
47,18,2.888888888888889,1
1,16,3.333333333333333,3
9,17,3.8,5
2,17,4.4,5
0,20,0.6666666666666666,7
0,16,3.6,6
11,16,3.9,8
1,18,3.2222222222222223,3
6,23,5.230769230769231,1
1,25,4.846153846153846,2
0,21,4.166666666666667,4
1,14,2.125,8
0,15,2.0,5
1,15,2.7777777777777777,4
1,18,5.1,2
4,14,3.375,6
4,16,2.333333333333333,1
9,17,3.7,3
0,12,2.875,7
1,16,2.375,6
38,16,3.0,7
2,19,3.5,3
58,18,4.1,1
3,22,4.833333333333333,2
11,15,2.6666666666666665,8
9,16,4.0,5
0,19,2.0,4
0,15,3.7,7
0,14,4.125,5
3,15,2.888888888888889,3
1,17,3.3,6
0,18,3.0,4
1,17,2.0,2
1,15,1.5,8
2,16,3.2222222222222223,1
11,17,3.8,2
0,13,2.625,6
9,16,3.111111111111111,5
2,15,2.625,8
0,16,1.7777777777777777,7
1,15,3.375,1
1,14,2.375,4
0,17,3.6,3
2,19,3.8,1
0,14,3.5,8
1,21,4.2,2
0,19,3.7,3
2,17,2.7777777777777777,5
1,14,3.555555555555556,4
0,14,2.4444444444444446,7
5,14,2.625,6
35,15,3.111111111111111,4
22,13,2.0,7
43,18,2.75,1
1,16,2.7777777777777777,5
1,8,1.6,8
0,17,4.8,3
1,20,4.4,2
3,16,2.0,6
2,17,3.0,1
0,18,3.0,2
1,19,2.0,3
30,15,2.375,6
1,16,2.9,5
0,14,4.5,8
0,15,3.5,7
3,18,5.090909090909091,4
0,14,3.7777777777777777,7
71,21,3.111111111111111,4
7,17,1.4285714285714286,5
9,17,3.0,1
0,17,3.111111111111111,3
40,16,3.4444444444444446,6
1,19,3.6,2
49,13,2.25,8
0,11,3.875,8
1,13,2.7777777777777777,4
13,19,4.3,1
0,12,3.7777777777777777,7
9,22,4.666666666666667,2
0,16,4.5,5
0,17,3.111111111111111,3
1,18,3.888888888888889,6
1,17,3.333333333333333,2
1,15,4.0,6
1,14,3.0,4
0,14,3.6666666666666665,7
6,12,1.8571428571428568,8
7,20,1.25,3
1,20,3.1818181818181817,1
1,16,3.0,5
51,15,1.625,7
7,13,4.333333333333333,8
8,19,1.125,6
24,13,3.0,5
42,15,3.555555555555556,3
1,16,2.2222222222222223,2
2,20,3.8181818181818175,1
1,14,2.875,4
6,14,3.375,4
18,17,3.8,1
0,14,4.444444444444445,6
13,14,2.375,5
5,15,3.111111111111111,7
12,21,3.8181818181818175,2
7,18,3.909090909090909,3
0,13,1.7142857142857142,8
1,16,4.1,5
2,16,2.6666666666666665,3
0,13,3.25,8
26,17,3.2,4
3,20,4.916666666666667,1
35,19,0.4285714285714285,6
0,13,4.222222222222222,7
1,15,3.4444444444444446,2
10,14,1.0,8
0,12,2.75,5
0,14,3.5,7
1,13,3.625,3
6,20,3.2,1
0,13,4.444444444444445,6
14,15,4.0,2
0,16,2.75,4
1,12,3.125,8
0,12,2.625,2
2,16,3.111111111111111,6
2,18,1.0,5
0,15,3.7,1
8,18,4.090909090909091,4
8,17,4.4,3
3,15,2.5,7
52,14,3.5,6
1,20,4.0,1
1,14,2.375,7
1,12,2.375,8
51,18,2.7777777777777777,5
2,17,3.333333333333333,3
2,20,3.0,2
0,17,3.111111111111111,4
1,18,2.8,7
42,18,1.875,4
43,16,0.5714285714285714,8
43,16,3.555555555555556,1
12,17,3.333333333333333,2
1,19,1.25,5
3,18,3.6,6
25,15,5.1,3
4,13,2.75,8
2,20,4.181818181818182,2
25,18,3.555555555555556,1
6,18,2.4444444444444446,3
6,17,2.5,5
5,19,3.6,4
0,14,2.7142857142857144,7
3,12,3.625,6
0,20,3.636363636363636,2
1,17,3.888888888888889,3
1,19,3.3,1
1,19,2.111111111111111,4
30,15,1.2857142857142858,6
1,15,3.6666666666666665,5
21,16,1.8571428571428568,8
3,12,2.0,7
8,19,2.888888888888889,3
17,18,4.111111111111111,1
0,16,3.7,7
0,16,3.333333333333333,2
0,18,3.7,5
1,18,3.727272727272727,8
2,16,1.875,6
1,14,2.375,4
33,20,3.1,1
0,13,3.125,5
0,13,2.142857142857143,7
52,14,3.125,4
2,18,1.25,6
9,18,2.625,2
4,20,4.0,3
0,16,2.2222222222222223,8
1,16,2.333333333333333,6
0,14,2.7777777777777777,5
1,20,4.363636363636363,4
0,17,2.7777777777777777,3
1,13,3.125,8
0,17,4.0,2
2,18,4.1,1
5,15,3.375,7
1,14,3.0,8
5,21,4.25,1
1,15,3.363636363636364,3
1,16,2.25,7
0,13,3.375,2
0,15,3.9,4
51,14,3.888888888888889,5
11,13,2.875,6
13,16,2.5,5
0,12,2.2857142857142856,6
11,17,4.0,4
0,16,3.9,7
1,18,3.5,1
0,15,3.111111111111111,2
0,18,2.2222222222222223,3
6,11,2.875,8
0,19,1.8888888888888888,4
0,14,2.7777777777777777,5
8,20,4.545454545454546,1
10,17,3.3,3
17,16,1.4285714285714286,8
0,14,2.875,7
54,19,3.8,2
2,16,3.9,6
0,18,2.9,3
6,20,5.583333333333333,1
1,20,2.909090909090909,4
8,14,0.6666666666666666,8
1,14,3.3,5
54,21,2.2222222222222223,2
2,15,3.125,7
0,16,2.5,6
2,18,3.2222222222222223,7
1,18,2.7777777777777777,2
0,14,2.555555555555556,6
0,16,3.7777777777777777,3
1,16,3.2222222222222223,5
11,17,3.555555555555556,1
1,13,3.375,4
3,13,3.2222222222222223,8
0,15,1.25,8
47,18,3.111111111111111,1
30,15,3.555555555555556,6
43,18,3.7,2
49,17,3.5,5
2,16,4.1,3
2,15,3.7,7
0,13,3.25,4
1,19,2.555555555555556,1
0,16,2.2222222222222223,5
29,19,1.875,6
3,14,3.125,3
5,15,2.0,7
0,16,2.0,4
