match_id,puuid,gold_left,placement
NA1_5218547424,20a1sREHhLVFGvcRLWVS07dgPCGWD9nJFoXZcwY6l8yG5_fxstteAcnG4XGBSmK6NHjkxnVGnZ7kFw,1,7
NA1_5218547424,OkwL709v_ARXf2cLioIWYYZnNnCWg69tD_4K63IxF3YEIY5BQwhkjwfA1iX9SFkxSrcAwJkfzbBrEg,0,2
NA1_5218547424,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,1,5
NA1_5218547424,J22DXqwL19yEo8IJP_vbPLte306VByZerztGMvZgW3kmqUL5RMJJK5YH0soKnW3ZAFkv4zuvJQuwAg,0,8
NA1_5218547424,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,1,4
NA1_5215694279,9v5gROi2EhhG2D7b0hUnkInTunQpqotrGkMy11Zk2k8F-fPCtPqm78GxPO3Ou8rPuwOf1QydC1JR2A,2,3
NA1_5215694279,wtD5XlFZsOjfckNOAaGgE914rCfmgXrahJcmi1WvETKqJuQcTV-E6i8j4t1udgnl12q-obYnv5Fqlw,41,7
NA1_5215694279,u6RwYJCPKcSQTv90O4Pjug_XPjG8BhZRO0FnMLBCUBvBhUAVCbBZN_f1HjGEUtmRRPMZSQPzwyfunA,1,4
NA1_5215694279,NQN8ERYmBXpoFJcTEdhVPw0ydCEvPlT_fFp0OBauJiHpG75Z4PUu1Ur3Sx99PH2aSw31I8-xNOFkHg,35,1
NA1_5215694279,ldEqv22wC68ucVrtJMhhC-WPK26HCzNuo573ZVOABv7G02ENpIHm5n0c9rnIdbYAGCNvJNNu7YEA-g,2,5
NA1_5215694279,Gns9pnk7C_RtdxvjB7ku3GVHZPW_UNzswDaZWcpizA1fgkB6WVTj42-SaRlNxGVMxsb592rbZtUc2g,4,2
NA1_5215694279,BRe6yT6BwM8rAsUw9-9qegrrqojPybhRBVHOzJnd-sSJeOBjfxTBWKoNr6YqGrekbEFhlcA3UBh6tA,0,6
NA1_5215694279,JxeFsojnjvePfarnHukh9T3ibsZRJqVtdsMguXIFnTUV-AnLob-aCop0SXu0ibWNq7LoMkHXLXOAyQ,0,8
NA1_5219223561,so7XReAKaPUbI7fjdtbXJPQ-8PsV7W7sVzGO3VfmFS0n49YwxmOYxLJLiPJRuRpANIUApZp2dpSIWQ,2,1
NA1_5219223561,53jIdKNvUpS44nPq-ssJF3USDo5qELmoszUXdRFAD6DfchRpXbQBQhyxPNxy_PA2WEgLE6BlcsecfA,0,8
NA1_5219223561,pO-MxqV-72HVH7yX9IrXNG6UsPb6LUKMwsG7ud6V9nRF80AbwLP7NZcLVihN3KJzAtZeh_SzAxt0GA,1,2
NA1_5219223561,2g_9hfuRFhzVqGAGDYePjm83xcxX-xRW53Psqz-spNEiQJsIcvPUDcJ7QDLP2W7ZmzreXNPdKrz3_g,17,6
NA1_5219223561,aQN4KjiluSy_3LjpOfxSOwGsPFsp_4V2UwapMV2ywBoaXs0kp865yOMiGTZcs86jyEzmGNFUHcaxxw,6,3
NA1_5219223561,Mb9FqqXCWRrCw1nQlhgl5GXhMw2Wg8jtvby0_uJwfl7Pjb1qxMIhyB5SNZrJlaXfl0BUwHNrKMSXnA,26,7
NA1_5219223561,JxeFsojnjvePfarnHukh9T3ibsZRJqVtdsMguXIFnTUV-AnLob-aCop0SXu0ibWNq7LoMkHXLXOAyQ,0,5
NA1_5219223561,4TO9Eav0vwW1nkEuLfXnxfAbC77oRF5_wyuTc4yqtyhhNcAhhd9qKoRgZLLZEWyqer0YrsqAwJujdA,1,4
NA1_5221679633,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,1,1
NA1_5221679633,BXXGrNy5ExLBze1Ol1xz72_ikyaaczMlLiCsKDLuLwEcP1k97lG9qj-5CuSzZAvGUGkBM6Y2NHR-tA,26,2
NA1_5221679633,UxBwnWvvSkewvQ7jIc1bUm2SEQnbm79T1W_BaEmZAJHIsy9gkVbx0HrTZ0fQlOt03G1l31mMSk6UHg,1,8
NA1_5221679633,iuB-yTyUKQ9HC_UvGdvO7W3b2VBBaaHZNhkaJ1ZdU8rw5u72ug80tS0Bv_zEBl9tVZQsUrjxxymjxA,2,5
NA1_5221679633,IGrUD-DARwNYZy6feXWdljC6-VskhY97y6z5wSYnmSi2AHyVa6zDbmFnsApurkx5sV0EshcJjjEBwg,0,3
NA1_5221679633,ojrG99F5rOQI374K4UqXGEOI_f1FR5VlMC9n-CqzBihcPfUGRgdoTK7carqbCkZeDgB1g1KPkXtmPw,2,7
NA1_5221679633,6xpCwx9nO0KuzCRcFHDXcLnvN-4ZG89taBFNHs_-aMUVnNH6DkH6bbGUJY0TfF6eEf5FQwC9EvS4tQ,0,4
NA1_5221679633,xJ91zojYjFdqqzi_ZxJfVYJeJqL9qkHhw0UN1sdFOhdTj3Ch6G6RsNbzrLex4GglnC4N8-9kzxPbKg,0,6
NA1_5217619640,H0K-JKRZo1O9YjfgETnQZ3_36_dbkeF78srdPT2IChb3QK4NfE8eGuT6LXMvl7bUCjHl8DB3tyInfg,2,8
NA1_5217619640,H3_qXGaJTCPHPQ7o43CWyK_wQ9HwfKxsgyS-VG48zPkP0xtcDd1vLqup-5DrnO2Q6zgn9tM-pmAMbg,24,5
NA1_5217619640,M2UwCqAI12MYTYuFM5VYQcobMIbAo2_mBt4cdlXI1pAW0nQ4AjC7Q2glBUeKjZdQ3dKr2O7P00vt9g,2,7
NA1_5217619640,BD-_eue1ZpMkvzt7IhPrrH2utX3kJrWDmaHbINpWyIxk29bgCJX_AaIw3YVflRRVN83NnyVJdymgRw,5,3
NA1_5217619640,UK7SD8_wzHLBaACVZg9wwnVL4a7nryv189z5HOfcRj5NwXduOZ1XpvY0aSDDaq0dlBO_JnfCrs7UIw,1,4
NA1_5217619640,w_Aw8ZLfUAQcdM09SzRnmduCXdH3CJ-BUVNq5v8DfRxvpCQPAiTAlsF5YfWLYBe1ewiyJtNuUHNWfg,5,6
NA1_5217619640,09oD2tyjXp0kZXvJM9TzOkKLyGbXORcgrC1PnEii-CYN0kbG4R5lZMG0DdXSL7niiD4w_-3rnDTu6g,7,2
NA1_5217619640,rosuKc_8yil7N7g0Zw4-gLn_ZAW5Uk0BYC5xXcgTuThkfnf1GvkPJ2sWfv1SVcepz0cgwAe9Z0oU2A,2,1
NA1_5216218789,kDbdMhe0ZrOpuT6e_mAaqvKtLpaL8rMJ2mKCr3cFchuhzXsBxV9W3cFb_O9ov-OC618SQi9YTPa25Q,15,7
NA1_5216218789,MICYFi9f9qBIA5Qnrai5KxN3pFe9Vmd8FlL7BHmTXjjEMGFu99RPajgk6Ut6QlnPeVGdi-yyPjDd8w,4,2
NA1_5216218789,SENMFL8uTPjdBUd11Dj6tumlbqkqgCDeVDm8vgsNCKpnOBVZbSE27zKzOL3MIlGjIeTxT6WliOtUfg,2,4
NA1_5216218789,TMmSklhP3xHAPZCwsw1lHAEL4bMCIzzvHUX4yaqkQormkKrpsUjK0fBh4gsaNLFCGI9c4PwHR60L2A,2,1
NA1_5216218789,9Gf8iasA3NHd8D6iwDFGsY_q_OYMI2jgyvPSoDYKL_NkM85wcqAQwd8_mzV9PJMPGyufV00iwzjdWw,20,8
NA1_5216218789,rU8_hMjkPzZoO2s7yGqGCE3Gs5nMXKqFYaZq2PeWMgJnGTapgxAE9jL8PeFV5gfiU2RdIE1yWgj2VA,0,5
NA1_5216218789,fzdTkwZ41mHX1yxSX5pGCFQ0gFJmnXRCJpYZ_81U2dHicssTFoTcXfkbMgYHTKdiZwTFYD58iAznLA,10,3
NA1_5216218789,7lX5tvckRhHatX9W6YqbVNBUsMmOv-068mGgSPdAxd_Js1NwJ2YuS2ahOyyDKwKVOUbTGzheOZUatQ,0,6
NA1_5212349772,-SLKn5-gxS91LKHC5Mhtq8dJ7uQy1ANtFJMK8litoEdd4sQ3MG6F2SDEG8vhmcpgzCp6dOotn9JlUQ,49,2
NA1_5212349772,XfI94xJGmBZpZ1Fieh_l_v1mBbEcM8mHZmpS5fr5R-dfbtrsntPtNk_l-Pv8C3GifDpYH-C4l-P5Qg,1,8
NA1_5212349772,kCHqQgHWXBWQAI9lyZVtVRAYShNza-lh5tLNNfTGVp5zlP1gmAWc8ASWQfjVxhMIR70Mtc1H1SsQIA,0,7
NA1_5212349772,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,56,4
NA1_5212349772,MACNRknTPOkxiQOuzLi8YlHV4xofHUMa9GjjSZeYGgyG32oyw-3GpbVQNKtuJ7b_8w4AzTphEIOkrA,32,1
NA1_5212349772,rUj2_Aqnvf5IHvSMhINPnSs03Q7R4orMT3vBpn1aGfIh_BWjJ4YkQpdh8Cmv0RqkwhBxXn7UhPMB4A,1,3
NA1_5212349772,OsCD5LlP8-NI0vSTYSbnlVhzwzR71oHcYvM77sWprbhnhXTgSIYhsLLUNm4HVapiy1WfNWAg3MnR1g,4,5
NA1_5212349772,VK9FqqxaEuNuyyRcdXUPFo72EPICXYTv48Y6DdDSpsdzidcW0AhgEWXVscXDodHdLLbMyt9tyeT7Lg,0,6
NA1_5221615744,Hmd36q51HEzNVat0Xphq8BuIGjpUbfNyytL4owJHFykl6uYyhLR37XTyqEMME-jqEA-tgQGZrBMmeg,6,7
NA1_5221615744,2g_9hfuRFhzVqGAGDYePjm83xcxX-xRW53Psqz-spNEiQJsIcvPUDcJ7QDLP2W7ZmzreXNPdKrz3_g,0,8
NA1_5221615744,z4jaLYAo1sgvo3seiJ9ufnfOaBAX3nOk6lC34kd7zMWUghdjiC_rQWgKXJmFwr2o6pXVTwpKNUV1gQ,1,3
NA1_5221615744,mxpmD_57Oh_aBfNbhNZcj5edhgPcyNc_EBH053T2xd0lS1QWdcTFJO10fsxX69bUKKUrrfTnoXAvUg,1,4
NA1_5221615744,AypW6DBZcq88edZm3SNrstsAhKLCwsaADHZP1w4HGE_wM-KcdZ_NL0Ym1C1GhSgz5ZtHOFKvb4ssnQ,0,6
NA1_5221615744,aQN4KjiluSy_3LjpOfxSOwGsPFsp_4V2UwapMV2ywBoaXs0kp865yOMiGTZcs86jyEzmGNFUHcaxxw,9,2
NA1_5221615744,pIhUJiOHrSiaemOwMjckG1zOemNQRigK2dBMjojvzwSuPvEEnsOeUbeRK4lQ33fLeC7wnS6olyAd0A,7,5
NA1_5221615744,vj7_ipIGYiZM0u8e1Xg0m2af-8WhA-C8mstyLJlxLEj6VFRBLCVutEtEdAPxWwc4YyuJQvWrR90AUg,18,1
NA1_5212578573,ojasWUcRnDaIDlnG7M7myQmwMVPJicteayIW50tDWJA5W1PXFzB1qTUcHE-IB3HG5ef0-76k1s64_A,1,8
NA1_5212578573,Rid9uvSukINwGv-ucu48H4ZnkvrzIFy1Ax_kTqu3rO26n0FI4tKP_zxSOjJ_YoN5jf4fJyzeXD4T2A,1,2
NA1_5212578573,JT_zjeZ09kq3eYafSESOhIE_SPWySAOrH7RNLmrMH5EfvdbM2dwR_2BR83T8x-9HnsrlsEbXGtViKg,52,6
NA1_5212578573,_W30FKv18DHc61O6J_7rVUV5nrp779aWIE3MSuA0YS9McuLiZQ3MjmqSmKxOAw-jN3j4YYQfWKwuPQ,96,1
NA1_5212578573,dmlBxFeUM33gVOCCZgzkjur1ny1_0f-KHgjrilpO5LEB20Pvzoeu0wuBkobIgBDfai4c27vOWBBnQA,4,7
NA1_5212578573,xJ91zojYjFdqqzi_ZxJfVYJeJqL9qkHhw0UN1sdFOhdTj3Ch6G6RsNbzrLex4GglnC4N8-9kzxPbKg,0,5
NA1_5212578573,EsV-6epIwd9iNpfHw9a_9tru5ZKbwQ-ZdFG9WS0Bkhnx4rsW10zhHpsmzzwYIVoNsaeu3zNIXn1iRg,0,3
NA1_5212578573,5HEAmEFkdpJV3p2UyYZu6sVQ4mpJxxRGPUfeFDaKgevNFbMlXhIlClvezHr_IEPNDTJNmjj4hXJUHQ,2,4
NA1_5220252481,vASgFWU71DdaGs17kPHKFcCzvml3UZWS5ITeZ52br87URlSnwSW5G_z0FarnsU917FPxe0Pp0r79Jg,0,7
NA1_5220252481,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,0,3
NA1_5220252481,bY_oGkMjPoSgunm6bJHfjVFeLTxsmPRij1CmF1y0A27sRndRaV6wIQAuvvZjfx4vZEygMm9wz5SrcA,0,5
NA1_5220252481,ZXfC54gzyYpbfOaDJldu8enMrXcoqUSgOh8PkMMphQQ0rxRJjZhSNVE5mIrWbGBoWDbtK107YRXHVA,0,8
NA1_5220252481,laWPNxVILNvJg7-sJ3iSHa7DFiq_BwyFlSmYwEMDt9llA5X-Je8KFdjHcIz8C7bRHKaSn14m4uoiZQ,1,6
NA1_5220252481,pW_3XMXm5rfEIbDSC5ANATX8ZeVnfajEBPccC0vRnPyQgK8GsA7HMSViLLIT8n_8vZLhb0_kmPlRDw,1,2
NA1_5220252481,tKdxht2dmv-dBNbtPJzz02mrts8auiH_k-XHWHGCyTMz_X1vCwtvm6bqgAXRzKNB_8bNX83sRW0GGg,5,4
NA1_5220252481,Oo8cihkRqtjA3UgFwU3Tpsx2hGjrEWzXHX4nmfk6uICjSwI4I8xCNHt6LAcnjugW5PNT5x7lMKDk1w,3,1
NA1_5221735464,IGrUD-DARwNYZy6feXWdljC6-VskhY97y6z5wSYnmSi2AHyVa6zDbmFnsApurkx5sV0EshcJjjEBwg,3,5
NA1_5221735464,QKAlhzpr5Q144fHURfE_ibnLsFKHzDWRPVwp9M0fQf4yNj5D-u6Q5u2o4xRB6aiH4G5Xo9Cjor3UmQ,23,6
NA1_5221735464,w_Aw8ZLfUAQcdM09SzRnmduCXdH3CJ-BUVNq5v8DfRxvpCQPAiTAlsF5YfWLYBe1ewiyJtNuUHNWfg,1,2
NA1_5221735464,f4-pWENMWymnZg0i7D6Q3tiIASN0Ce5pzgXsuF7N3vsw0h9pZQprTFaqOfjlz9ozPX3W_Xha_2gcyA,3,1
NA1_5221735464,nTaUVVKhPSu4xXE1xzsgdWggo4aksX65-AxRwAPZqFG7c8y8iWWrzUIzmjH1P0_vefbVK6mFlaJ_nw,5,3
NA1_5221735464,k3g42GWE_0y3NNEH2GH7zvE9a0O-V2f0n6FN_OcSmYAs2V5ci2m_GTXsgAxrKTtujMJ_8-SroBRbKA,0,8
NA1_5221735464,k0IaZl6lA2MmxtILKXFWClZs8pL8GKBDUonh52tF29ZWIFXMkIj1r7F_71hibMGfNUg-uhnr_5ubmQ,1,4
NA1_5221735464,Pc0YJkFrav8rUZnhqlx50CLDvzN3CQFjWZ0VF0bu06sllQH9J7O7y-gAbvigbIxgLrog71Xu0FZDaA,63,7
NA1_5220816395,2IPkoSv7Cgg4uYDiqRivZmhf3eas66yqoU4-7PM16gq05Mn62vYVo9ad2TQRCvQJGy2xLs6sIAbN2A,1,2
NA1_5220816395,-XLliHBgbSBmIBDaefOujqxgvZp6QThlfS9z6wxQjr0qLJCZvAs999bHdJcgxblhhV1qaCY6bVxRTA,5,7
NA1_5220816395,IsKND1AAPXC2wxkk_VTbjkkJQS1JChulE2tcl1HYg37evEb1qO4bMhgM04LklX4Ufscv3jPkUH6f5A,0,4
NA1_5220816395,fJNWw77g7BsR4ljkENuxdTeU1cpJjazAZ675_Fqltj2D6-8Ej_esR0j3d5HQliXxPLtyhoDVD7npXg,1,3
NA1_5220816395,pRvMgiBnifDU8rMIfLp2JbWmQbNGht-ip-BABEQXtH6m6pTUZpnZhR3rPpe4Pq57doUXqlZ2AbeWiQ,20,8
NA1_5220816395,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,5,1
NA1_5220816395,bY_oGkMjPoSgunm6bJHfjVFeLTxsmPRij1CmF1y0A27sRndRaV6wIQAuvvZjfx4vZEygMm9wz5SrcA,2,5
NA1_5220816395,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,1,6
NA1_5218641531,8GOSyDaIRmvk2g0pghbCEv0pzcoXIE7YSnj33JR3ehuR759YHrycYArGsld5HdbRXC09-N7AzihHxQ,0,5
NA1_5218641531,GHeiJSKA8aSYW3meUevSY1kzHmpWiVWetp8da_9V4JCKgyf0sLuznLhtnzp1Xv54qeAfCxg4H6c5Lw,1,6
NA1_5218641531,4TO9Eav0vwW1nkEuLfXnxfAbC77oRF5_wyuTc4yqtyhhNcAhhd9qKoRgZLLZEWyqer0YrsqAwJujdA,1,3
NA1_5218641531,6f712b7NoZmXr1Em2TGwbhSdAgkVkuElZUAGy-qR10AgTRumdgpZ96R6fdvHJVYQPMkPn6Vn33zH0w,0,8
NA1_5218641531,0u2klPljAVIfQzAf4YZvQi5okrwqvNmcOvQDJj0OxzOayHCuDzMYR08zASUyj8x3fzJTMxEEsnvKmQ,13,4
NA1_5218641531,vIxNriVAPlQCWf-l0GmQQ2rNZwvS6l8QyyV2j-9ZAG0jAQE6_WlLEZstgWUxBBF5Jela2QnbzotVlg,21,2
NA1_5218641531,xV98bNQBHKsjOQchRuvJj5imLbw7SpyrvAAZmrp49uFDgMjGIvMoQnEWbRLrDih7IpwbEkmsQSpZEA,1,7
NA1_5218641531,cvE8Po0vIJh0WuLQRJZN-S075lVTlRAiUMC_golhRJfUN3eG_-td4HBaUIYa5SR_MgMVdAN5kViJaQ,5,1
NA1_5214211372,DEoivi0pUXTW62pyS3euw-8D63KSXb3jA-JwOqp9LmtDEPvq157ub-WHwAL07yNv-xYgKIvHEuJ5kw,1,8
NA1_5214211372,P-T4JUmjKWHvcmP4NMLflzMGQUQeTtZFOUjJcKB9hBIbllneb3mYncdfs5FUxcq-nkyQwbr7evYeJg,36,1
NA1_5214211372,cnHnvaKbAz2ul3Vm8t9rOKbw0VtaneDEodFwNK5kAz0d-dJcrmUkEWceAM8w0rGl3NdjOocEIVyenw,55,3
NA1_5214211372,4dYkNUPJHuKS_Pz96P5LQPwpL95VJK-5hYzjBKDN6crVSabG93H6BmVJn4NtFw6HNzSB-875uet6AQ,9,2
NA1_5214211372,m6X-IX7raAu95unI_t9QaS2yFcyG7iv-kVvfwr-ao7HauiKzAHn7i5-yFnzBde3cjfp6GD_9492Vzw,1,7
NA1_5214211372,7lX5tvckRhHatX9W6YqbVNBUsMmOv-068mGgSPdAxd_Js1NwJ2YuS2ahOyyDKwKVOUbTGzheOZUatQ,1,6
NA1_5214211372,qLfYsu6pupKjU5pXpNyZ_3iQeceaPH1BPTme0GCdZ_5BiuAYxx2XNn7eEKOjFOAHiH2ZAjZ0LJIV5g,1,4
NA1_5214211372,ojasWUcRnDaIDlnG7M7myQmwMVPJicteayIW50tDWJA5W1PXFzB1qTUcHE-IB3HG5ef0-76k1s64_A,15,5
NA1_5217207764,qWQxo4YpAsW_-N2cXC-o-Oo4dTyPAT1rFhahXM5PLLVDYGFPZSx0IzmrmqAaNy6qnxV3xuwQaqY7Aw,4,2
NA1_5217207764,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,2,6
NA1_5217207764,gnOlsQ3YR0w4RuPcUrVHJyk6qTJGWWMmNVlgyVLueVCu1DfT17NknhUANYmdQuE6YSGsA73Y0ZOKFA,16,8
NA1_5217207764,sDr7TcYiu_qshZQcDfwgJLrh6PvM4bbrLOdFmX8DbT83GRFKkPDu1h7eAfg9oSe57_E9qQb3GHEhuQ,4,3
NA1_5217207764,UEWtNYGnjcNMFyMyNJhzXfXPzIoDLFV4y_wjTvXN4Nt6cOADpPx4CptajJ4k1U8cxUgKtWOW_KGKgg,2,1
NA1_5217207764,blNSeyennJFncW9nV8mJYHLx32If4AeagXC-Szecn2SWEWOlena1epCoEjVAejRlJg48aiL19_9hmg,0,7
NA1_5217207764,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,0,4
NA1_5217207764,3hZz5kM5g31LfxeDBCOmJlFcSIP5xWHFIrX0fP8D1y3O4ypfb1l1p9Hco6DElv46mnj5xI0dHbkAjw,0,5
NA1_5218630878,8iFD7SEn8N5uJuWzOHvOaZ-RA3VNXq-nR9caFRHDutcmnFyR21wpkgTek1zpXqD5HU5cLORsY9ElIQ,2,1
NA1_5218630878,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,2,7
NA1_5218630878,_uj_eYLSHlbJQs8ydDdeTbVVcOD3mEbzt1jyeYYULuAmUCn6TmHWrx9JDjG8eogfdMSETZB_7rK2HQ,1,8
NA1_5218630878,OsCD5LlP8-NI0vSTYSbnlVhzwzR71oHcYvM77sWprbhnhXTgSIYhsLLUNm4HVapiy1WfNWAg3MnR1g,1,6
NA1_5218630878,JEF4EfDBLgLKLZMer7mt5_9Vj8O0qJR3ulWBxBQr1vO7kSc8YDfyFJbZ5m5Tis_paKiSHXfTFz16bA,2,2
NA1_5218630878,hmzg4lJ_6SpBhtmEqDhDXYL41nYc6cVzK0xMOktZcrRbq1mP2n8WUAzUUL8uxAgxx3jolNuJ1KbE5A,22,4
NA1_5218630878,A1gpXrlK7Kk9dWudhx1AR8Beeu4l9XwCxMh8OjO9D6d0ScyIhUvbpE_f3UvLcsD1wFRFRyhopzyGdA,2,3
NA1_5218630878,ez0zLkbEAQ-XVTJpGTelZFMrh3cqXU5tBFseBltabqeMc-AfQKcxsXzOrh9lp-8TUIKG5WldcZv8ww,0,5
NA1_5215992718,UxBwnWvvSkewvQ7jIc1bUm2SEQnbm79T1W_BaEmZAJHIsy9gkVbx0HrTZ0fQlOt03G1l31mMSk6UHg,19,4
NA1_5215992718,X1PYhODc_yfqaWCLWgw-6ENvuHBDSXW5IWcvD__QMcoxhIX8mLmQWYk8xbghGBSuNC9YvWyem8_Kkw,2,1
NA1_5215992718,oFIn0qhcvzNFa0THceE89CFBQQBGL3mYhuSWlUQw3Q8U3HlLjvxSFW4XCJ3Wemv7VIdPrL52Ikt73A,3,8
NA1_5215992718,byfsOBglhkkQvmU5kKqiWpQGm6ckZ5W49GpmAU9wx9PEPV0guMQNdmOJsr7htSsw4T-cGpgGCABoRA,6,3
NA1_5215992718,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,14,7
NA1_5215992718,09oD2tyjXp0kZXvJM9TzOkKLyGbXORcgrC1PnEii-CYN0kbG4R5lZMG0DdXSL7niiD4w_-3rnDTu6g,1,5
NA1_5215992718,dmlBxFeUM33gVOCCZgzkjur1ny1_0f-KHgjrilpO5LEB20Pvzoeu0wuBkobIgBDfai4c27vOWBBnQA,1,2
NA1_5215992718,1wcLGNv_0404KKEdz1zNARgyKH6iqbzAbBj5xX_CX1thxOu9dosg7feHW1iq8eO5P7baXYdy3fqcWw,23,6
NA1_5217755794,pzvHbou8fFuMv5rRUV1c7HcJ8JVqu-4QRLheZ5xB5-ac6c5oavxITkwRCiZ6WL0JeiAUyvl3JpXazg,47,3
NA1_5217755794,__vlt41p3v5rig8bLiyB1-WO9d6IsmNgW5nE_HeV8GzI6cLNNQOjf7aWQMcg_cokzJROes255ulY9Q,13,2
NA1_5217755794,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,2,1
NA1_5217755794,qS9SBSCdHLMt3z8iR5KzgJFCIEaDGSmBTVrdr1_oE5aMB6cL-JaunzcEKfKSonDqpqO3ZaEWhcR2aw,10,6
NA1_5217755794,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,51,8
NA1_5217755794,tpCugBJKesFduhMrNEBhLfsbi-i5w3irxglY4zzyjOL6wk7WEi9lDlWeyIeL0xtqGmDgNHAa3-69kA,0,4
NA1_5217755794,MACNRknTPOkxiQOuzLi8YlHV4xofHUMa9GjjSZeYGgyG32oyw-3GpbVQNKtuJ7b_8w4AzTphEIOkrA,3,7
NA1_5217755794,ojasWUcRnDaIDlnG7M7myQmwMVPJicteayIW50tDWJA5W1PXFzB1qTUcHE-IB3HG5ef0-76k1s64_A,1,5
NA1_5213852046,2yEy140kBr67PwU6FWq7MIMQuTkMuq8dve6KWh8hpAxTGzaDjxmKmWKg_zGAOAD7GTYChYXhagHpsA,1,3
NA1_5213852046,UxBwnWvvSkewvQ7jIc1bUm2SEQnbm79T1W_BaEmZAJHIsy9gkVbx0HrTZ0fQlOt03G1l31mMSk6UHg,16,1
NA1_5213852046,M3A8-DsH4yks2x_PDl3_3mR-bFCHovIHH74UqwyzBhzEJobRx7Yc4ySXaNFh1aKyYXWgQwgNuDgRQQ,1,7
NA1_5213852046,q2hJrzMuBnRfX3eDX0W4NDVK8N1wJ9zLV2nQcuqaH68TzKPGR7nW7TQ2OEE7x6PfnkDo6wGvJWH_nA,38,8
NA1_5213852046,zdaggeXpTlbgKnBhqMRmZZFBx5RuuUOhigbNu427wmDU97WofDe2lkej6pJh3GOZRXkLFW5neYfJNQ,0,2
NA1_5213852046,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,4,6
NA1_5213852046,rEBkrI-eHhegOnga8k4x-KdY7VrlLv3b82wDQQ4_1xyRy9wmJnLtF-yU4UvonVD7_xqsbZ6qxs-MnA,0,5
NA1_5213852046,Mj4CJQ4APDhSXB7kUPDDBQ64SD_A1JRZnDuiDbeyIEyVl28t7hjxxPIUUIV4E76GmxEMvfekfXFsRA,4,4
NA1_5221320766,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,0,2
NA1_5221320766,JDLPg8nfyqDzpkuXmgttAPTVrJKvi35TX37rQ4pdy6ZR9Iv8pIvyuDjrLXKN5mtR_1PpqbLtTgGHNw,10,6
NA1_5221320766,EHK2RNUJ4dPxfsA1gWCIwDzWI_n24e0M4tE8vIWvHytqc5sTr4fKLlaMHBBoKKHZrQs3bTXwM-Yb0g,31,7
NA1_5221320766,OdpeApLRToSVyCFZcWGbqxvecWHsglUW-S88vexk6Lv81yCJTaEN-oZ-WnsDYeEFwS5hxjZFj0Yn0A,2,1
NA1_5221320766,vXky5fgshpIZPi3-X_RoQ7VUK01L_tlhxs2-W68IoJPOhcv5LnvvwW0p5bPVf2ScoddC-oLBlTG2PA,0,4
NA1_5221320766,YE6acGChjutWvpxDDZyJCzvka-r4FMGRC76Fc_rGLHcvAJfWUe0WugH-yL8VNzPkMFieMq6iCaCK8w,1,8
NA1_5221320766,N6hUbf5jCA8XIDtWZcM67gJ3Wi06hzcTKTE-uFzfExvQPqW_RMCacerisSiUXQiUOJ1xikeQ-EiGcw,3,3
NA1_5221320766,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,2,5
NA1_5221479746,TGcx7GVvRErNIWMCKivXxLLdSO6e-TfE58au4imU9Xz3AYddDPjUPKJDVelftZzutkqk_Vq7JJ4jpg,15,1
