match_id,puuid,trait_name,num_units,tier_current,tier_total,placement
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Challenger,4,3,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Hextech,6,3,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Infused,1,0,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Invoker,1,0,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_JunkerKing,1,1,1,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Martialist,1,0,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Scrap,1,0,4,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Sniper,1,0,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Squad,2,1,5,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Titan,2,1,3,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Warband,1,0,4,7
NA1_5214289340,hEpwV-FnwSC1QmNnxx1G8RTgVELinz3XDRtT7Y6K2UkYD8N8dAly6P3c-rwbVg7yAXWegD-GG0ijyg,TFT13_Watcher,1,0,3,7
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Ambassador,4,2,2,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_BloodHunter,1,1,1,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Bruiser,1,0,3,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Cabal,4,2,4,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Challenger,2,1,3,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Experiment,1,0,3,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_FormSwapper,1,0,2,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Martialist,1,0,3,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Rebel,1,0,4,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Scrap,1,0,4,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Sorcerer,4,2,3,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Warband,1,0,4,3
NA1_5214289340,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,TFT13_Watcher,2,1,3,3
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Academy,1,0,4,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Ambassador,1,1,2,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Ambusher,2,1,4,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Family,1,0,3,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_FormSwapper,2,1,2,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Hoverboard,2,1,3,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_JunkerKing,1,1,1,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Martialist,2,1,3,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Pugilist,1,0,4,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Scrap,6,3,4,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Sniper,1,0,3,4
NA1_5214289340,njkVBmbtKwLBpApn9N6vY9SeF1lEp4lO2jBw2VoTQR-8IswyuAF6DjUm3BSAF-lzegIgEgumZqED_g,TFT13_Titan,1,0,3,4
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Ambassador,1,1,2,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Ambusher,3,2,4,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Bruiser,1,0,3,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Cabal,1,0,4,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Family,2,0,3,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_FormSwapper,2,1,2,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Hoverboard,2,1,3,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_JunkerKing,1,1,1,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_MachineHerald,1,1,1,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Martialist,2,1,3,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Pugilist,2,1,4,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Scrap,6,3,4,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Squad,2,1,5,1
NA1_5214289340,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,TFT13_Titan,1,0,3,1
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Ambassador,1,1,2,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_BloodHunter,1,1,1,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Bruiser,2,1,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Challenger,1,0,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Experiment,6,2,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Infused,2,1,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Invoker,1,0,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Martialist,1,0,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Pugilist,2,1,4,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Sniper,2,1,3,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Squad,3,1,5,2
NA1_5214289340,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Warband,2,1,4,2
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Academy,5,3,4,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Hoverboard,1,0,3,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Invoker,2,1,3,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_JunkerKing,1,1,1,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Martialist,2,1,3,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Rebel,3,1,4,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Scrap,2,1,4,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Sorcerer,1,0,3,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Titan,6,3,3,6
NA1_5214289340,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Warband,1,0,4,6
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Crime,1,0,5,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Experiment,1,0,3,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Family,3,1,3,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_FormSwapper,1,0,2,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_HighRoller,1,1,1,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Martialist,1,0,3,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Pugilist,8,4,4,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Rebel,1,0,4,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Scrap,1,0,4,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Squad,1,0,5,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Warband,2,1,4,5
NA1_5214289340,yP1z6iIUM7goGdRLCEpzDsaH7tIfvscjvU-BmeD5c0RNUYMwJ-q22Nyd1TK5C430fIak7SZ_IjO4Fw,TFT13_Watcher,2,1,3,5
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Academy,1,0,4,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Crime,1,0,5,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Experiment,1,0,3,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Hoverboard,1,0,3,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Invoker,1,0,3,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_JunkerKing,1,1,1,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Rebel,1,0,4,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Scrap,1,0,4,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Sniper,2,1,3,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Squad,1,0,5,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Titan,6,3,3,6
NA1_5217170719,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Warband,1,0,4,6
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Challenger,3,2,3,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Hextech,1,0,3,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Invoker,1,0,3,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_MachineHerald,1,1,1,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_MissMageTrait,1,1,1,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Rebel,2,0,4,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Squad,2,1,5,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Titan,4,2,3,3
NA1_5217170719,XoNKM2mF4CswYpo_k9gAg50CbMeaKlVxgLW0sOovqHTjXn8XDe5tJRsV4MlnjNpO8QeciqXi1tIPYg,TFT13_Warband,1,0,4,3
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Ambassador,1,1,2,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Bruiser,2,1,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Cabal,1,0,4,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Experiment,5,2,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_FormSwapper,2,1,2,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Infused,2,1,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Invoker,1,0,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Martialist,2,1,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Pugilist,3,1,4,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Scrap,1,0,4,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Sniper,2,1,3,5
NA1_5217170719,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,TFT13_Squad,2,1,5,5
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Academy,1,0,4,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Ambassador,1,1,2,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Ambusher,2,1,4,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Bruiser,2,1,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Cabal,1,0,4,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Experiment,1,0,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Family,1,0,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_FormSwapper,1,0,2,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Hoverboard,2,1,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Infused,1,0,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Martialist,4,2,3,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Pugilist,1,0,4,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Scrap,6,3,4,8
NA1_5217170719,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Titan,2,1,3,8
NA1_5217170719,i3Xwwg76MKoJ1xk9w26o3xs4DGs0dQiq_0G1tLXHIpkKNFGEqLjNu_w2zqz9G5Un9eniLWiVCApiqg,TFT13_Ambassador,1,1,2,7
NA1_5217170719,i3Xwwg76MKoJ1xk9w26o3xs4DGs0dQiq_0G1tLXHIpkKNFGEqLjNu_w2zqz9G5Un9eniLWiVCApiqg,TFT13_Bruiser,1,0,3,7
NA1_5217170719,i3Xwwg76MKoJ1xk9w26o3xs4DGs0dQiq_0G1tLXHIpkKNFGEqLjNu_w2zqz9G5Un9eniLWiVCApiqg,TFT13_Cabal,4,2,4,7
NA1_5217170719,i3Xwwg76MKoJ1xk9w26o3xs4DGs0dQiq_0G1tLXHIpkKNFGEqLjNu_w2zqz9G5Un9eniLWiVCApiqg,TFT13_Experiment,1,0,3,7
NA1_5217170719,i3Xwwg76MKoJ1xk9w26o3xs4DGs0dQiq_0G1tLXHIpkKNFGEqLjNu_w2zqz9G5Un9eniLWiVCApiqg,TFT13_FormSwapper,2,1,2,7
