gold_left,sum_unit_tier,mean_unit_rarity
3,15,2.333333333333333
2,16,3.0
9,17,2.7
0,17,1.875
37,17,2.7777777777777777
0,12,3.375
1,15,2.4444444444444446
39,15,3.4444444444444446
8,17,2.0
3,17,2.0
1,15,2.875
3,17,4.6
0,10,2.875
10,17,2.125
2,15,3.625
1,21,4.076923076923077
0,14,4.444444444444445
1,17,3.1
1,14,3.555555555555556
7,10,2.4285714285714284
10,14,2.0
1,25,1.4
1,15,2.7
1,20,3.111111111111111
0,18,4.181818181818182
1,14,3.25
0,16,3.333333333333333
13,23,4.6923076923076925
0,20,4.545454545454546
0,14,4.2
0,18,2.8
1,13,4.111111111111111
0,15,3.111111111111111
2,14,3.7142857142857135
0,12,2.875
54,15,2.375
1,16,2.7777777777777777
1,18,3.0
0,18,1.875
55,21,2.25
0,14,1.1666666666666667
0,19,1.8888888888888888
37,17,3.7777777777777777
9,17,1.875
10,14,2.125
1,16,5.7
1,15,3.2222222222222223
0,14,1.4285714285714286
0,13,4.375
1,16,1.25
15,18,4.6
2,23,4.583333333333333
1,15,2.375
5,15,4.0
0,14,2.875
1,13,2.625
0,16,4.6
1,13,1.7142857142857142
21,16,3.0
0,17,1.1428571428571428
27,13,3.375
8,17,2.2222222222222223
1,14,2.5
10,18,3.7
0,19,3.0
0,19,3.1
5,21,3.8181818181818175
23,15,2.375
1,9,1.125
0,19,3.6
10,17,2.5
0,12,1.625
0,15,4.444444444444445
41,16,3.111111111111111
49,17,1.75
11,15,2.75
1,17,4.090909090909091
1,18,4.1
12,16,3.2222222222222223
62,19,2.888888888888889
1,14,3.6666666666666665
0,15,3.111111111111111
2,11,2.375
0,13,2.875
0,16,3.0
0,17,4.090909090909091
0,17,2.0
5,12,3.25
1,17,2.25
14,15,1.5714285714285714
3,21,1.7777777777777777
3,17,1.875
2,17,2.8
0,14,2.5
3,16,1.4285714285714286
31,16,3.4444444444444446
0,16,2.7777777777777777
8,21,3.636363636363636
45,17,1.625
1,16,3.3
12,15,3.6666666666666665
2,18,3.9
1,13,2.7777777777777777
1,11,2.75
1,14,3.6666666666666665
0,16,4.0
0,13,1.8333333333333333
1,15,1.75
4,11,2.7142857142857144
17,15,1.7142857142857142
1,18,2.4444444444444446
1,13,2.75
3,15,3.4
1,13,2.571428571428572
0,17,2.555555555555556
3,17,3.909090909090909
1,18,2.375
0,11,3.2222222222222223
29,16,1.125
1,19,3.2
1,14,1.6666666666666667
22,16,2.375
0,20,3.555555555555556
0,18,2.4444444444444446
12,19,3.0
41,18,2.0
2,16,3.636363636363636
0,15,3.6666666666666665
4,19,3.363636363636364
0,15,2.4444444444444446
2,14,4.0
0,12,3.0
1,13,2.555555555555556
3,20,3.4
2,16,2.8
0,17,3.0
2,14,2.5
10,16,2.625
7,18,3.4444444444444446
70,15,1.875
0,13,3.375
50,13,2.75
0,17,2.6666666666666665
2,17,2.4444444444444446
5,15,1.7142857142857142
0,15,2.888888888888889
1,15,3.363636363636364
0,17,3.7
44,19,2.6666666666666665
1,19,4.2727272727272725
32,12,2.4285714285714284
25,19,2.0
1,16,1.5
0,15,2.6666666666666665
38,14,2.875
1,17,4.2
1,21,3.909090909090909
0,13,3.0
12,25,1.5454545454545454
40,15,4.888888888888889
0,17,4.1
54,15,3.2222222222222223
7,12,2.5
0,19,3.090909090909091
8,17,3.2
1,17,3.3
1,14,3.125
0,17,2.888888888888889
4,17,3.5
0,18,2.333333333333333
1,10,1.6666666666666667
0,14,2.5
1,13,1.625
0,16,3.625
2,11,3.25
5,18,2.555555555555556
2,16,3.555555555555556
0,15,3.111111111111111
37,18,1.5
2,17,3.111111111111111
0,15,3.111111111111111
1,15,2.375
2,16,5.7
1,18,3.1
0,16,2.7777777777777777
2,15,2.375
0,15,3.6666666666666665
1,14,3.333333333333333
0,17,3.0
1,11,2.75
1,12,2.625
0,14,3.6666666666666665
2,13,3.0
10,19,4.4
14,14,3.25
1,17,3.0
0,14,2.25
11,16,3.888888888888889
1,13,3.6666666666666665
0,20,3.363636363636364
1,17,4.0
0,14,3.0
0,15,3.0
5,22,3.8333333333333335
0,18,4.545454545454546
9,12,3.875
0,13,3.0
0,20,1.7777777777777777
8,19,4.166666666666667
0,17,2.888888888888889
7,18,3.3
39,19,4.2
7,18,3.2222222222222223
0,19,3.1818181818181817
5,17,3.0
19,18,2.25
19,20,1.875
2,15,3.555555555555556
1,16,2.0
1,10,3.0
1,19,4.0
21,19,1.625
2,16,2.6666666666666665
3,15,3.8
0,11,3.25
1,17,2.7777777777777777
1,11,2.0
4,18,3.111111111111111
0,16,4.0
1,16,2.555555555555556
5,16,3.75
6,19,2.9
0,14,2.875
22,19,1.375
62,15,3.333333333333333
1,18,3.111111111111111
5,14,1.4285714285714286
4,17,3.375
3,15,2.888888888888889
29,17,1.5
1,16,3.5
1,14,3.111111111111111
29,16,1.5714285714285714
21,13,2.142857142857143
1,14,2.6666666666666665
1,14,3.555555555555556
1,18,3.555555555555556
14,17,1.875
4,20,3.3
1,15,2.375
1,17,3.4545454545454546
2,18,2.888888888888889
10,19,2.0
2,13,2.875
1,12,2.375
1,18,3.333333333333333
23,16,2.2222222222222223
0,17,3.4
1,17,2.4444444444444446
1,18,2.375
34,17,4.3
2,17,3.555555555555556
1,16,3.9
0,16,2.0
0,20,1.9
1,15,3.2
3,13,2.888888888888889
1,17,3.111111111111111
1,15,3.333333333333333
0,19,2.4
1,13,2.75
1,14,2.625
0,19,2.333333333333333
1,19,3.333333333333333
1,15,3.6666666666666665
3,17,3.6666666666666665
1,14,2.555555555555556
0,12,3.875
20,16,1.5714285714285714
2,14,2.7777777777777777
20,14,2.2857142857142856
1,13,4.0
0,15,1.625
54,21,2.2222222222222223
0,18,4.0
1,16,2.125
2,23,3.1818181818181817
1,13,1.4285714285714286
9,16,3.111111111111111
3,19,2.2222222222222223
0,16,2.888888888888889
40,18,1.375
0,16,2.333333333333333
1,17,1.75
1,15,2.7777777777777777
1,21,2.0
2,12,3.375
1,15,2.375
6,13,3.75
2,14,4.7
31,19,1.5555555555555556
4,17,4.6
0,14,3.0
33,16,3.0
0,12,2.888888888888889
0,14,2.0
1,17,2.555555555555556
1,15,3.6
42,18,1.75
3,13,2.75
0,16,1.875
1,13,2.875
0,13,0.4
4,15,4.333333333333333
6,16,3.7
3,13,2.2857142857142856
52,19,2.6666666666666665
39,14,3.125
1,17,1.5
16,17,2.6666666666666665
1,18,3.4444444444444446
0,5,1.0
7,17,3.4
34,14,4.222222222222222
2,20,3.6
3,12,3.7
1,16,3.3
0,13,3.333333333333333
11,14,3.125
0,16,3.3
1,13,2.571428571428572
4,14,3.2222222222222223
6,18,2.5
1,18,4.090909090909091
5,18,4.3
0,15,2.6666666666666665
9,14,3.2222222222222223
0,15,3.7777777777777777
0,14,3.9
6,16,4.9
4,16,4.4
1,14,2.25
0,16,3.6
0,23,4.75
12,18,3.3
11,16,2.333333333333333
1,16,4.8
10,12,3.25
13,14,4.8
3,18,3.6
1,17,4.1
1,15,2.625
1,16,3.2222222222222223
1,17,3.8
10,14,3.5
0,14,2.555555555555556
1,19,1.3333333333333333
1,16,3.2222222222222223
5,12,2.125
2,15,2.125
33,14,2.875
24,15,2.7777777777777777
3,12,3.625
1,15,3.1
1,16,3.375
1,18,2.6666666666666665
1,17,4.363636363636363
1,17,1.125
1,11,2.5
3,18,3.8
0,17,2.625
0,14,2.375
1,18,4.818181818181818
2,19,3.9
0,17,3.5
12,16,2.0
2,18,3.1
0,13,2.625
43,14,1.875
1,19,2.9
2,21,4.090909090909091
0,16,4.4
7,17,2.555555555555556
0,16,3.6
66,16,4.0
1,14,2.25
1,19,2.9
3,14,2.0
0,16,3.0
4,13,3.4444444444444446
46,16,2.0
0,17,4.1
23,15,3.125
1,17,2.555555555555556
0,13,1.875
1,18,3.4545454545454546
0,14,4.2727272727272725
9,21,4.090909090909091
52,16,1.75
1,14,3.6666666666666665
2,14,4.0
0,15,2.888888888888889
0,16,3.0
0,16,3.4444444444444446
0,16,3.6666666666666665
7,10,3.25
0,17,1.5555555555555556
0,16,2.5
0,18,3.7
31,15,1.1428571428571428
50,21,3.8333333333333335
0,17,3.5
52,14,4.0
2,15,3.7
3,13,3.6666666666666665
0,15,2.5
29,19,3.111111111111111
0,23,2.0
9,16,2.25
2,17,4.8
13,16,2.875
1,13,3.111111111111111
1,14,2.625
0,17,3.2222222222222223
5,13,2.875
1,14,3.125
8,21,4.090909090909091
0,12,1.6666666666666667
12,22,2.363636363636364
1,15,2.25
2,16,3.7
1,16,4.5
0,13,2.0
0,16,1.25
2,13,3.0
12,23,3.8181818181818175
1,15,2.6666666666666665
0,19,4.818181818181818
1,15,3.333333333333333
0,19,4.181818181818182
0,5,6.0
2,14,2.2222222222222223
1,17,3.7777777777777777
1,16,3.8
2,16,2.0
2,13,1.8571428571428568
1,16,2.555555555555556
5,13,3.2
0,16,2.9
0,14,2.375
0,18,4.2
1,17,1.625
1,15,3.0
1,19,2.6666666666666665
2,13,2.375
2,16,3.0
6,22,3.4545454545454546
3,17,3.4
0,12,2.75
40,16,2.75
24,20,2.5
4,13,2.875
1,15,3.6
4,20,3.4545454545454546
1,12,2.125
0,18,4.454545454545454
0,21,3.75
1,18,2.333333333333333
1,17,4.8
0,15,2.0
0,16,3.6666666666666665
30,19,1.25
0,17,2.555555555555556
13,15,3.375
1,15,4.0
4,15,4.5
6,13,3.75
1,16,5.555555555555555
0,15,3.6666666666666665
11,12,2.4444444444444446
0,23,2.4444444444444446
29,12,1.7142857142857142
0,17,3.111111111111111
3,14,2.375
1,17,5.1
37,21,3.4545454545454546
7,17,2.4444444444444446
10,18,2.2222222222222223
1,15,1.75
1,16,3.9
8,18,3.8
1,21,1.0
0,17,4.3
17,17,3.2
70,3,1.0
15,19,3.909090909090909
2,14,1.5
0,13,3.75
2,16,2.2222222222222223
1,14,3.888888888888889
1,17,4.090909090909091
2,20,3.333333333333333
1,9,1.5714285714285714
1,14,2.75
0,17,3.111111111111111
0,15,3.125
0,18,4.1
1,17,3.6
0,15,2.7777777777777777
0,14,0.8571428571428571
12,14,3.333333333333333
19,16,5.2
5,16,4.3
1,12,2.0
32,20,1.5
46,18,2.25
5,17,2.0
0,20,3.363636363636364
30,13,3.375
3,12,2.555555555555556
13,15,1.7142857142857142
1,22,0.875
0,19,1.875
0,19,1.8
1,19,1.375
2,14,1.875
56,16,2.75
0,15,2.555555555555556
22,16,2.375
52,17,3.7
27,22,4.0
0,14,2.5
4,15,2.555555555555556
0,12,2.7777777777777777
1,16,3.888888888888889
0,12,2.125
0,20,2.555555555555556
2,16,4.8
1,23,4.076923076923077
2,18,4.090909090909091
50,15,2.5
1,20,3.0
0,17,2.555555555555556
49,13,2.25
40,19,3.8
8,19,3.333333333333333
2,16,3.3
1,16,3.7777777777777777
1,17,2.5
0,19,3.636363636363636
2,15,4.5
1,18,2.8
0,21,4.166666666666667
0,14,2.125
3,20,2.111111111111111
1,19,2.4444444444444446
1,19,2.0
4,16,3.7777777777777777
1,16,3.375
0,20,1.6666666666666667
5,18,2.8
0,14,2.0
0,14,2.625
1,13,4.125
0,14,2.7777777777777777
0,14,3.555555555555556
0,17,3.2
1,12,2.375
4,18,4.636363636363637
0,16,2.25
2,18,1.5
0,18,3.2222222222222223
16,16,4.454545454545454
49,13,2.75
12,19,3.0
8,18,4.090909090909091
1,16,3.5
0,14,3.0
5,23,5.083333333333333
0,17,3.0
60,20,4.2
0,16,4.8
1,16,2.0
4,20,5.181818181818182
8,20,2.0
0,14,3.125
0,20,3.1
0,19,4.636363636363637
0,16,2.6666666666666665
1,19,2.6666666666666665
0,13,2.4285714285714284
29,16,3.6666666666666665
56,25,4.083333333333333
0,13,3.0
0,15,1.75
12,15,2.375
0,13,3.25
39,14,3.0
96,16,3.2222222222222223
1,16,3.333333333333333
3,11,3.875
7,13,3.5
1,14,2.625
0,19,4.0
14,21,2.7
1,17,3.555555555555556
1,13,2.375
26,16,1.7142857142857142
1,16,3.2
0,17,3.4444444444444446
0,12,5.5
0,13,2.0
2,17,1.2857142857142858
1,17,2.5
0,15,2.2222222222222223
0,15,2.333333333333333
1,19,3.111111111111111
0,16,3.7
1,15,3.75
0,17,1.8571428571428568
2,20,1.3333333333333333
1,14,2.7777777777777777
9,19,4.7
2,20,2.4444444444444446
0,14,2.0
1,19,3.6
1,16,3.7777777777777777
13,16,3.0
1,15,4.0
1,16,2.875
2,18,3.090909090909091
4,15,4.090909090909091
0,10,3.5
1,21,3.5
0,16,3.3
0,11,1.6666666666666667
1,17,1.1428571428571428
5,15,3.555555555555556
3,16,2.375
0,17,3.111111111111111
30,12,2.4285714285714284
22,17,3.111111111111111
6,15,4.0
1,16,3.0
6,19,2.7777777777777777
0,18,2.9
45,19,1.3333333333333333
22,17,3.6666666666666665
0,17,3.111111111111111
3,19,4.090909090909091
23,13,4.75
1,15,3.0
0,14,3.8
43,13,3.375
44,19,1.125
1,15,2.4285714285714284
3,16,1.8888888888888888
27,17,2.625
3,15,2.375
9,20,3.6
0,20,4.181818181818182
3,16,3.555555555555556
3,14,2.2222222222222223
0,18,3.8
1,15,3.6666666666666665
69,16,2.25
40,15,3.4444444444444446
1,12,2.555555555555556
28,15,3.625
0,16,3.555555555555556
3,21,3.8181818181818175
3,18,3.5
0,13,2.4285714285714284
19,16,3.333333333333333
3,21,1.25
0,22,2.636363636363636
3,16,2.0
2,16,1.625
1,13,3.333333333333333
6,14,2.7777777777777777
20,14,3.0
0,16,3.5
21,14,3.0
1,15,3.333333333333333
0,17,2.5
12,20,1.625
50,13,4.666666666666667
1,16,2.2222222222222223
0,14,1.5714285714285714
0,19,3.7
1,14,2.75
1,14,3.111111111111111
1,20,1.8888888888888888
49,14,2.7777777777777777
1,18,3.1
18,12,2.888888888888889
2,16,3.4
41,20,3.1
1,18,4.2
10,20,1.375
0,19,3.363636363636364
1,15,3.4444444444444446
44,18,3.333333333333333
1,19,3.363636363636364
1,16,2.5
15,20,4.0
1,14,2.625
0,17,4.0
1,15,3.1
8,17,2.0
0,19,1.375
1,16,2.333333333333333
52,14,3.125
0,16,3.7
1,19,3.7
1,18,3.7
0,17,3.0
18,15,3.125
1,17,3.636363636363636
7,16,4.818181818181818
1,19,3.0
1,14,4.555555555555555
0,16,3.555555555555556
0,17,2.7777777777777777
29,17,2.888888888888889
0,17,3.7
0,14,2.875
1,17,3.333333333333333
37,14,2.375
5,13,3.7
0,16,2.7777777777777777
1,12,2.0
2,23,5.0
1,21,4.666666666666667
1,14,2.75
0,17,3.6
1,17,5.727272727272728
4,19,3.6
2,18,3.6
0,20,1.2222222222222223
4,14,2.625
1,17,3.375
69,16,1.125
5,12,3.142857142857143
0,15,5.0
1,15,2.9
1,17,4.6
1,14,3.4444444444444446
45,20,5.2727272727272725
6,16,3.333333333333333
3,16,3.555555555555556
0,12,1.625
5,11,3.857142857142857
0,16,1.8888888888888888
0,17,2.555555555555556
5,23,4.25
1,20,2.888888888888889
3,18,4.090909090909091
19,19,3.0
0,18,2.4
40,15,4.888888888888889
2,20,3.4545454545454546
0,18,3.6
3,18,3.5454545454545454
0,14,0.8333333333333334
0,20,3.8181818181818175
2,14,1.1666666666666667
9,18,3.7
3,15,3.6666666666666665
40,15,2.625
1,15,2.333333333333333
1,18,3.8
1,21,4.416666666666667
24,16,2.625
0,19,3.363636363636364
0,18,2.9
60,16,3.8
1,17,3.0
12,16,3.555555555555556
38,16,2.125
12,21,2.5
0,17,1.1428571428571428
1,20,4.2727272727272725
2,22,5.416666666666667
45,22,1.6666666666666667
0,17,3.111111111111111
5,15,3.375
14,17,2.25
13,15,3.0
0,12,2.875
0,17,1.8888888888888888
0,15,3.6
6,19,2.7777777777777777
15,17,2.6666666666666665
1,11,3.625
0,18,3.0
17,17,3.0
61,15,2.5
3,17,2.555555555555556
1,20,4.545454545454546
1,15,1.875
3,15,4.3
0,14,2.6666666666666665
3,16,3.25
16,18,3.3
3,16,2.0
3,22,1.75
51,15,1.5
0,16,1.75
4,17,2.888888888888889
46,18,2.0
3,13,3.9
9,17,3.333333333333333
0,17,2.111111111111111
0,20,1.625
4,14,1.8571428571428568
84,6,0.8333333333333334
50,13,0.8571428571428571
0,18,4.1
1,16,3.7
2,18,2.4444444444444446
1,11,2.25
1,16,2.875
48,15,3.111111111111111
2,14,3.25
7,13,2.125
4,13,3.0
0,15,3.25
0,16,2.875
1,14,1.8888888888888888
59,19,5.2727272727272725
15,17,1.8571428571428568
17,17,2.4444444444444446
0,15,3.555555555555556
0,15,2.5
0,15,1.2857142857142858
3,12,4.75
1,20,2.2
51,14,3.75
1,15,2.0
19,21,2.6666666666666665
3,17,3.4
1,12,1.6666666666666667
0,12,2.625
3,13,2.375
2,14,2.555555555555556
2,14,2.7777777777777777
16,14,2.375
4,13,2.7777777777777777
1,16,4.8
34,14,2.0
0,16,2.888888888888889
1,18,1.5
0,15,2.4
0,16,3.3
0,14,3.5
5,14,3.0
2,16,4.0
3,23,1.3333333333333333
3,14,2.6666666666666665
9,17,2.0
35,17,3.555555555555556
4,16,3.3
6,15,2.125
31,13,2.0
9,17,3.75
1,19,2.6666666666666665
0,17,1.625
4,17,4.222222222222222
1,20,2.9
0,16,1.875
0,16,3.555555555555556
1,10,2.888888888888889
1,13,2.625
3,17,3.6
3,20,2.333333333333333
0,16,4.0
0,17,4.333333333333333
1,15,2.0
0,15,2.5
0,14,2.5
3,15,3.7777777777777777
1,18,4.090909090909091
1,14,3.125
3,15,2.888888888888889
8,21,3.909090909090909
0,17,4.4
3,15,2.9
54,18,2.0
1,17,1.875
1,14,2.5
11,20,3.0
7,8,2.375
2,14,2.2222222222222223
1,19,2.6666666666666665
1,19,2.555555555555556
4,12,4.666666666666667
0,16,2.0
5,13,2.142857142857143
1,16,3.4444444444444446
0,15,3.2222222222222223
1,18,2.6666666666666665
1,19,3.909090909090909
1,14,2.125
26,17,1.5714285714285714
1,14,2.375
0,16,3.25
6,18,2.7777777777777777
7,19,3.0
51,16,3.888888888888889
1,14,3.111111111111111
1,15,1.75
2,17,2.4
1,15,3.4444444444444446
6,18,3.5
0,13,0.3333333333333333
23,15,4.0
1,17,3.111111111111111
8,20,2.333333333333333
1,14,2.4285714285714284
1,15,2.125
1,16,3.7777777777777777
3,18,2.555555555555556
2,15,3.333333333333333
0,18,0.4285714285714285
0,12,2.75
13,16,3.2222222222222223
2,19,3.909090909090909
5,18,3.111111111111111
13,14,5.3
3,16,3.333333333333333
0,16,3.111111111111111
1,20,1.25
8,17,3.7777777777777777
0,17,3.7
0,14,3.555555555555556
2,20,3.7
10,19,1.875
0,17,2.9
57,16,2.0
3,16,2.0
4,20,3.6
1,16,3.272727272727273
0,10,2.75
4,18,4.181818181818182
0,15,2.0
44,16,3.2222222222222223
20,13,2.75
34,16,3.6666666666666665
43,20,3.6
1,13,5.222222222222222
50,14,2.6666666666666665
8,12,2.0
43,15,3.875
0,16,3.7
1,19,3.888888888888889
1,18,1.625
7,18,3.636363636363636
0,17,1.0
27,15,1.5714285714285714
1,15,2.75
1,14,2.0
0,17,1.125
1,17,2.0
0,15,4.8
9,16,3.111111111111111
51,18,2.25
1,14,3.0
1,17,3.3
2,15,3.5
2,17,2.4444444444444446
0,17,3.8
0,12,2.5
2,16,3.5
1,21,4.090909090909091
0,19,3.727272727272727
0,11,2.2857142857142856
0,17,1.0
1,19,2.6666666666666665
0,13,2.7777777777777777
0,16,3.363636363636364
1,16,3.6666666666666665
0,17,3.8
1,15,4.111111111111111
1,14,2.5
42,14,1.0
42,18,3.2222222222222223
0,13,2.555555555555556
0,14,1.5714285714285714
18,16,3.6666666666666665
99,13,3.375
1,16,3.7
0,15,2.0
2,18,4.0
1,15,2.555555555555556
2,17,2.888888888888889
1,19,4.1
3,14,4.0
5,19,3.5
2,13,3.25
1,18,3.0
4,16,2.25
0,17,1.875
1,14,5.0
1,12,2.375
0,17,1.7777777777777777
0,15,2.0
1,19,2.111111111111111
51,16,0.8571428571428571
1,16,3.4444444444444446
2,19,4.909090909090909
31,9,0.8333333333333334
1,17,3.333333333333333
4,15,2.8
42,17,3.4444444444444446
2,17,3.4
1,19,3.6
3,16,3.333333333333333
5,17,1.875
2,18,3.5
0,12,3.857142857142857
21,15,1.1428571428571428
22,13,3.25
1,15,3.6666666666666665
12,15,3.0
4,15,5.0
4,17,3.375
1,14,1.625
1,17,3.4444444444444446
1,20,1.3333333333333333
3,19,3.4444444444444446
27,19,3.0
29,12,2.875
2,20,0.875
1,15,1.25
1,17,3.3
1,19,3.2
1,16,2.888888888888889
3,17,3.1
2,20,1.6666666666666667
51,16,1.75
1,12,1.8888888888888888
24,13,2.625
1,16,2.125
32,13,1.7142857142857142
1,21,1.375
0,22,1.7777777777777777
30,16,4.0
0,20,2.4444444444444446
0,16,2.6666666666666665
2,14,4.090909090909091
1,16,4.5
1,18,1.625
0,16,2.4
0,14,2.75
11,13,2.875
0,20,3.8181818181818175
0,17,4.8
2,13,2.7777777777777777
2,20,2.8
1,15,2.25
1,19,2.7
0,15,2.125
2,15,4.4
2,16,4.1
51,17,2.0
0,14,4.0
31,14,2.625
23,20,3.0
1,20,2.909090909090909
1,22,2.2222222222222223
2,17,3.5
2,14,3.8
26,15,4.0
0,18,2.4444444444444446
8,17,2.333333333333333
1,13,4.363636363636363
3,17,2.111111111111111
1,14,3.25
0,18,3.7
1,19,2.2222222222222223
0,15,2.2222222222222223
14,17,4.4
1,18,3.7
32,15,2.888888888888889
0,19,1.625
1,21,4.363636363636363
44,14,2.75
1,14,1.8888888888888888
13,14,3.0
3,13,3.625
1,17,2.7777777777777777
1,17,3.727272727272727
8,13,2.625
0,14,3.333333333333333
3,17,2.7777777777777777
2,13,4.666666666666667
0,17,2.6666666666666665
40,16,2.375
5,19,2.375
1,19,3.0
0,13,4.111111111111111
10,13,2.142857142857143
10,19,4.0
0,13,3.25
0,16,3.0
2,15,3.5
0,15,2.625
32,15,2.625
4,19,2.0
1,15,3.555555555555556
1,18,4.727272727272728
1,17,4.454545454545454
12,12,2.4444444444444446
52,18,3.6666666666666665
0,16,1.875
44,16,3.7
3,24,3.25
0,16,2.7777777777777777
5,18,2.4444444444444446
0,18,2.2222222222222223
1,11,3.0
12,21,4.076923076923077
0,18,2.2222222222222223
1,16,3.0
0,18,2.4
3,19,2.8
21,20,1.0
30,12,4.0
28,17,3.2222222222222223
6,15,2.0
1,12,2.625
2,19,2.6666666666666665
0,12,2.625
0,17,3.0
9,17,3.7
35,13,2.625
0,17,3.111111111111111
1,13,2.125
11,18,3.8
0,14,3.0
1,20,1.7777777777777777
1,20,3.6
1,14,3.875
0,14,2.7777777777777777
2,14,3.6666666666666665
0,13,2.625
2,17,4.090909090909091
2,15,2.6666666666666665
4,18,3.3
8,16,2.0
1,15,2.4444444444444446
38,13,1.7142857142857142
1,14,2.333333333333333
0,13,2.625
0,18,3.9
5,15,3.0
2,16,2.375
1,14,2.375
7,15,1.8888888888888888
0,12,2.0
0,13,1.0
3,18,3.111111111111111
0,13,3.25
1,18,2.555555555555556
5,17,1.0
1,13,3.25
1,15,2.5
51,17,1.375
9,19,2.25
4,15,3.111111111111111
6,21,1.0
1,15,2.7777777777777777
1,18,2.8
1,16,3.2
25,19,3.1
54,19,2.5
1,15,1.7142857142857142
11,19,2.9
1,11,3.0
56,19,2.0
0,15,4.0
1,15,3.2222222222222223
42,14,2.375
1,17,3.6
0,16,3.555555555555556
51,14,2.375
6,18,2.2222222222222223
2,15,2.2222222222222223
1,18,4.0
2,15,2.7777777777777777
1,17,5.2
9,19,3.909090909090909
7,16,3.333333333333333
18,16,3.125
50,17,3.4444444444444446
1,16,2.25
1,19,2.75
9,12,3.375
0,16,2.2222222222222223
1,16,3.6666666666666665
56,14,2.625
2,18,3.4444444444444446
51,18,2.7777777777777777
12,19,2.888888888888889
0,16,1.0
0,17,2.875
0,15,2.7777777777777777
1,14,3.875
2,13,4.75
0,15,3.6666666666666665
31,16,2.375
11,17,3.125
2,17,3.2222222222222223
6,21,2.4
0,17,2.7777777777777777
6,16,3.555555555555556
0,18,3.5
1,14,2.75
0,16,2.888888888888889
1,19,2.2222222222222223
0,19,3.9
5,16,2.7777777777777777
3,20,4.333333333333333
0,15,2.555555555555556
7,19,3.111111111111111
1,15,3.4444444444444446
1,14,2.0
12,20,3.4545454545454546
1,21,1.1111111111111112
1,18,2.6666666666666665
0,17,2.888888888888889
0,18,2.7777777777777777
0,17,2.888888888888889
1,16,3.375
0,15,2.375
19,11,2.857142857142857
4,18,1.25
0,17,2.0
0,16,4.636363636363637
17,22,3.1818181818181817
1,17,2.0
2,16,2.7777777777777777
3,14,2.0
1,17,2.888888888888889
2,19,3.111111111111111
1,18,3.7
0,16,3.6666666666666665
2,15,1.75
32,19,2.555555555555556
1,18,4.727272727272728
0,15,1.75
50,14,2.5
2,17,3.4
0,16,3.1
9,19,3.4
5,18,3.7
1,16,3.0
6,18,4.0
0,11,3.625
9,13,3.333333333333333
5,19,2.7777777777777777
1,21,2.888888888888889
12,16,1.0
2,18,4.0
1,15,3.5
0,16,4.916666666666667
0,20,1.4
41,21,3.1
2,14,2.875
0,19,1.5
1,23,1.3333333333333333
0,16,3.0
14,17,3.111111111111111
1,17,3.6666666666666665
0,15,3.555555555555556
1,14,4.0
17,16,2.125
1,14,3.125
1,18,3.272727272727273
0,17,2.4444444444444446
42,14,2.5
11,13,2.0
31,20,1.125
1,19,3.1
13,17,3.333333333333333
1,14,3.6666666666666665
1,15,2.0
0,18,3.6
1,13,0.8333333333333334
0,10,2.0
0,14,3.333333333333333
33,14,2.571428571428572
27,18,3.7
0,17,2.0
1,17,2.2222222222222223
1,14,2.625
10,23,3.583333333333333
1,14,1.75
5,11,3.0
0,13,2.0
5,18,3.8
70,16,3.125
2,13,4.3
53,15,2.5
0,12,2.75
4,19,3.636363636363636
28,19,1.125
0,18,2.75
2,15,2.25
0,15,1.5
0,16,2.6666666666666665
1,17,3.625
34,11,3.625
0,17,3.5454545454545454
1,14,5.111111111111111
1,16,3.3
30,18,3.7
1,17,3.4
0,15,4.0
1,15,3.2222222222222223
0,13,4.3
1,16,3.2222222222222223
42,15,2.625
0,15,2.0
0,14,3.888888888888889
3,15,1.4285714285714286
0,18,3.4545454545454546
3,13,2.375
1,17,3.6
6,20,2.0
0,14,2.5
4,11,2.375
4,19,3.7
26,12,1.0
0,15,4.222222222222222
4,18,1.125
0,10,2.4285714285714284
55,19,2.8
0,19,1.375
0,15,3.8
0,16,4.0
2,15,2.7777777777777777
3,18,3.0
9,15,2.4444444444444446
3,16,2.555555555555556
19,22,4.416666666666667
1,14,2.75
1,13,2.75
1,15,2.0
0,16,2.5
1,14,2.333333333333333
0,12,3.125
0,16,2.2222222222222223
0,13,3.0
59,15,3.125
1,18,1.7777777777777777
3,18,3.4444444444444446
0,14,2.5
1,13,4.444444444444445
1,14,3.4
0,17,2.0
4,15,3.555555555555556
20,13,3.0
41,12,1.4285714285714286
1,18,5.1
1,17,3.0
6,16,3.4444444444444446
1,18,2.4444444444444446
0,14,2.125
10,13,2.875
0,16,3.333333333333333
1,19,3.5
18,17,3.0
0,14,3.333333333333333
2,18,3.9166666666666665
1,18,4.5
6,17,3.4
5,17,2.888888888888889
0,18,2.6666666666666665
4,12,3.375
4,16,3.8
0,17,2.6666666666666665
46,17,2.7777777777777777
2,16,3.3
1,14,2.0
19,19,3.2222222222222223
6,20,5.0
56,15,2.888888888888889
3,15,3.4
0,14,2.375
11,13,2.857142857142857
1,18,3.555555555555556
54,19,3.4
2,13,2.0
15,15,3.111111111111111
1,16,2.888888888888889
46,22,3.909090909090909
0,18,3.1
0,17,3.727272727272727
3,12,2.7142857142857144
0,16,5.0
0,17,2.2222222222222223
0,16,3.5
