match_id,game_length,puuid,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,placement
NA1_5219196024,2165.674072265625,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,23,33,0,1869.737548828125,106,4
NA1_5219196024,2165.674072265625,wtD5XlFZsOjfckNOAaGgE914rCfmgXrahJcmi1WvETKqJuQcTV-E6i8j4t1udgnl12q-obYnv5Fqlw,4,34,0,1937.2919921875,90,3
NA1_5219196024,2165.674072265625,qLfYsu6pupKjU5pXpNyZ_3iQeceaPH1BPTme0GCdZ_5BiuAYxx2XNn7eEKOjFOAHiH2ZAjZ0LJIV5g,1,31,0,1773.6474609375,98,6
NA1_5219196024,2165.674072265625,ozL6Em0MXqc4yvHFYB29Q17AjpTa0EvSgu4HzpRGczoz-uKjdtQOiK-u_Uk5-dX6z-lBYRkCHMK2fg,2,26,0,1480.6685791015625,45,8
NA1_5219196024,2165.674072265625,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,1,38,0,2151.304931640625,132,2
NA1_5219196024,2165.674072265625,bA1Y555F6I7_enr5LOwEopT7-NtrZ2zLWuVAdjslKsOoBeteiKBDQVHuJN0_fF6oKb-Qqo1xFnjgQw,3,33,1,1870.4384765625,114,5
NA1_5218858247,2430.1201171875,2WwL3s-cWF_qqdasQiV7rl34OW5g_f1okf3N4GkaWk5lPDfzTD-izkGP-QCDn44p7MT0jE2A2_IdUg,1,41,1,2416.550537109375,172,2
NA1_5218858247,2430.1201171875,acuE4YlOIqXm0YPGqtryVk4IZaj8VGWYWShZvG2-8Ai5Hy0Os9yOwuSy65xLtJ4igv397orag0fzOA,0,28,0,1704.7359619140625,57,6
NA1_5218858247,2430.1201171875,Hrw-tFkss6BMhJ0ltDkbvzWnT6ZyDfsDsT7p9zKK-eESzU4aR4qvdOSfUgpZkEzqT9r1VMhhotFO2w,3,41,3,2417.952392578125,162,1
NA1_5218858247,2430.1201171875,82O8Renex3WL068fP8qh5mOB51cyf19N4ReLHncJDW6yJ0gd4GRuSuwbX7wBcRoq6VGS8fpgNuJSvw,1,31,0,1870.725830078125,95,5
NA1_5218858247,2430.1201171875,BD-_eue1ZpMkvzt7IhPrrH2utX3kJrWDmaHbINpWyIxk29bgCJX_AaIw3YVflRRVN83NnyVJdymgRw,0,28,0,1707.0390625,47,7
NA1_5218858247,2430.1201171875,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,0,35,3,2103.25439453125,139,4
NA1_5218858247,2430.1201171875,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,1,27,0,1645.7489013671875,37,8
NA1_5218858247,2430.1201171875,2Q_VzOXsn7fcnwMDAip3iug7WFZcX0rMt8gqc47Uvo1HRoL-pErRIYpUXiCryrZxLI3VMKIEyKIvFw,2,40,0,2354.905029296875,144,3
NA1_5220184578,2123.831298828125,qtm-jTnlYGGFR6fSYGIzHGwhQCyx6sKIpqHbK-CoYbzSWd0hmKwkjFBXfbi8LVoEtpkNpBrwUiSC5A,2,35,0,2020.370361328125,107,4
NA1_5220184578,2123.831298828125,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,0,28,0,1645.8341064453125,69,7
NA1_5220184578,2123.831298828125,z4jaLYAo1sgvo3seiJ9ufnfOaBAX3nOk6lC34kd7zMWUghdjiC_rQWgKXJmFwr2o6pXVTwpKNUV1gQ,1,37,2,2106.302734375,142,3
NA1_5220184578,2123.831298828125,pApqIJtrj0MTSzP1DmfssUOA20_uPraJ4HIXGleI-k3EIgIjc_A6lLJnaowgBct_4E2iiSbmzjq2Aw,17,31,0,1804.653076171875,85,6
NA1_5220184578,2123.831298828125,Hpeb0KBe6iEHHuHCgu-Htld1kf3Kx-M9VMguhVJI1M49b4M87X7sWs7vAn_r46hiX7MPcaV9DSY6Sg,2,37,5,2110.65869140625,163,1
NA1_5220184578,2123.831298828125,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,4,33,0,1898.6141357421875,110,5
NA1_5220184578,2123.831298828125,laWPNxVILNvJg7-sJ3iSHa7DFiq_BwyFlSmYwEMDt9llA5X-Je8KFdjHcIz8C7bRHKaSn14m4uoiZQ,0,23,0,1319.0537109375,8,8
NA1_5220184578,2123.831298828125,yz-omLoHmLycxU0GpIobew03Ygc3mr55R7MZ9OgzTMMlRjodosSBCdm4WFLPaceELHPSqB2Jr_tJJQ,2,37,0,2109.55712890625,151,2
NA1_5219576345,2036.322021484375,M2UwCqAI12MYTYuFM5VYQcobMIbAo2_mBt4cdlXI1pAW0nQ4AjC7Q2glBUeKjZdQ3dKr2O7P00vt9g,4,35,4,2023.1539306640625,178,1
NA1_5219576345,2036.322021484375,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,0,30,0,1726.4039306640625,97,5
NA1_5219576345,2036.322021484375,Ycm5Y2MJhuG9Kr2CV17hjepRu2o7IRH7oQFQ2Vvku3FJ3LBLUX3YcmtJ6_geQswIfEFJ8ArF4MdI_Q,0,28,0,1632.0001220703125,61,6
NA1_5219576345,2036.322021484375,tKdxht2dmv-dBNbtPJzz02mrts8auiH_k-XHWHGCyTMz_X1vCwtvm6bqgAXRzKNB_8bNX83sRW0GGg,20,35,2,2018.7978515625,143,2
NA1_5219576345,2036.322021484375,qLfYsu6pupKjU5pXpNyZ_3iQeceaPH1BPTme0GCdZ_5BiuAYxx2XNn7eEKOjFOAHiH2ZAjZ0LJIV5g,1,34,0,1956.2744140625,98,4
NA1_5219576345,2036.322021484375,PnexlV103-Eh9j58jTOKsOTrtVNrLfS1C7oMa2EGQ3aiwlaUzuUOZfPgMZfWDHhEISBHueir-nRPkA,0,27,0,1563.2940673828125,44,7
NA1_5219576345,2036.322021484375,iaEMV9qX7R-3uOlNVOjoQADMDgONybKFLw3WNyr6eKaA_1SOcfW0dEe9Q4wL96oVuNRqeMtJD1CnAQ,3,23,0,1297.32666015625,23,8
NA1_5219576345,2036.322021484375,AypW6DBZcq88edZm3SNrstsAhKLCwsaADHZP1w4HGE_wM-KcdZ_NL0Ym1C1GhSgz5ZtHOFKvb4ssnQ,0,35,0,2018.6475830078125,162,3
NA1_5216029696,2153.76318359375,09oD2tyjXp0kZXvJM9TzOkKLyGbXORcgrC1PnEii-CYN0kbG4R5lZMG0DdXSL7niiD4w_-3rnDTu6g,0,38,1,2140.595458984375,129,2
NA1_5216029696,2153.76318359375,UxBwnWvvSkewvQ7jIc1bUm2SEQnbm79T1W_BaEmZAJHIsy9gkVbx0HrTZ0fQlOt03G1l31mMSk6UHg,3,35,0,2014.9610595703125,119,3
NA1_5216029696,2153.76318359375,l5OsXI7hoDAi_n5_CDM2D64nJNOERnox4qJZGGquhZ6Spw8bLFu44Kp-NVIPXP_CZ1oT0vMR_rQY5g,2,31,0,1805.3731689453125,74,5
NA1_5216029696,2153.76318359375,XkqUGbN4C9eW2hf5ykiKlWgaydfEPA6ro4wsr69dYLdHLTUtj7whIkTpXnSFPT528ETWonh34YX1JQ,1,35,1,1978.3521728515625,121,4
NA1_5216029696,2153.76318359375,CVu-OMlvxO_mqMGJJTytla-_IxGnNW9xDITY9hdgNFonykViQj8l73m2Kw05cdVi06vYccZrAvcCog,1,27,0,1582.532958984375,37,8
NA1_5216029696,2153.76318359375,qz55sZDKvFtoM284l3TzeiaslnQnwANmXCPxQFV9RwAgjXCe7G8HOOeEaU3upATpLjZI2oiBh-R5Xg,1,31,0,1807.576171875,84,6
NA1_5216029696,2153.76318359375,1wcLGNv_0404KKEdz1zNARgyKH6iqbzAbBj5xX_CX1thxOu9dosg7feHW1iq8eO5P7baXYdy3fqcWw,1,38,4,2140.595458984375,180,1
NA1_5216029696,2153.76318359375,BGivImcExnZ5H0m6xRVghn4g-U5dRmy8Xsqt4NRqInOuHAHMFHmGih_ETlhACGs212MUZ2dXS1YngQ,0,30,0,1747.192626953125,67,7
NA1_5221361689,2211.892333984375,nvaPkJaWcJC8ZnK2zHqPYEAvd2a9wLb9xM76l400I8P3CgHe4CK5pDswguXFgiW_BdGqiaMRh3eNaQ,1,38,5,2198.724609375,188,1
NA1_5221361689,2211.892333984375,fbNOpxnuDNH-9zhv5mwz1z2XzSJk5pQjmrbTw7i43XCmS2_F24jR0wWsOXsPiK_jtXaIuAQyrZcmpg,4,26,0,1555.518798828125,41,8
NA1_5221361689,2211.892333984375,laqmlYy6Pcg0RCLPdIrFEYIBJr5kOrl5iHHq5z9i9bBh-RGzv4Tr7t-Liq2pLUGI2wYhS9hfMQZTPg,18,26,0,1550.4107666015625,40,7
NA1_5221361689,2211.892333984375,tIZPLuEJLwGIrMVDnKIWmwloHxQrHGiZlSf8Pwvi__xFc7fXf8iY318TOOt21TqAMOduUGStW-ZwFw,5,33,0,1958.9349365234375,114,3
NA1_5221361689,2211.892333984375,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,7,33,0,1960.63720703125,98,4
NA1_5221361689,2211.892333984375,u0-0595gxvRYmQ52hykVgctj4INuGisBCBcwjb0eCSKUu27sEB40tqXjnkv9PWVaDMEKYl0YtVdxGQ,0,30,1,1773.1851806640625,82,6
NA1_5221361689,2211.892333984375,JT_zjeZ09kq3eYafSESOhIE_SPWySAOrH7RNLmrMH5EfvdbM2dwR_2BR83T8x-9HnsrlsEbXGtViKg,2,31,0,1842.887451171875,87,5
NA1_5221361689,2211.892333984375,1Te2-PYRvGN4Dr__EPIqIlrdA-eut05mVZclU_X4Vqwg5_GSsSxfvl2W6Tos6wcOlQbhGnN1X3TAZQ,1,38,1,2197.773193359375,173,2
NA1_5220956940,2256.796630859375,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,10,33,2,1896.48779296875,104,4
NA1_5220956940,2256.796630859375,bSgMUZll8VKJKplOwxyg04fx02cvP9NDIXwODdUhtm7x-zqQWWfnV1UD5DTm7dTaSVeWvENve74gsA,0,40,0,2243.228515625,181,2
NA1_5220956940,2256.796630859375,V8vti_vm--ZQER--dMqDvgTblzDMq7Leyy-EqWGp8esu72S5MRJPTk0VEoh1wqk0XU3GjNqtGdBQFQ,1,28,0,1654.4290771484375,65,5
NA1_5220956940,2256.796630859375,KCPMyTGxbXrg4HB-CmxLKksCtdUdyazzz2fW2zq457Kc2oAIJUn6smlzCJ0i4ChJ1EZm5PfKSWGKyw,4,28,0,1652.1259765625,45,6
NA1_5220956940,2256.796630859375,5Emii7Y2t-195O293syBus9spsSOTwi1gr8YqcSNjA6wUgiQTzyuwfSQ-iBhDwMPyPMGI7YK0l_YEQ,1,23,0,1322.209716796875,23,8
NA1_5220956940,2256.796630859375,zdaggeXpTlbgKnBhqMRmZZFBx5RuuUOhigbNu427wmDU97WofDe2lkej6pJh3GOZRXkLFW5neYfJNQ,2,40,6,2243.62890625,188,1
NA1_5220956940,2256.796630859375,trP8XZxskX8j8mHsNZ8bpNWKIHU0hLVW_vYKplCFmIvYke7aCtAU2ls_VIQFMvTnCDq0B_yieVywrA,3,27,0,1592.7884521484375,52,7
NA1_5220956940,2256.796630859375,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,2,37,0,2098.935302734375,153,3
NA1_5218720462,2275.322021484375,7xp1znCbvgEOs6VnHs-Dtj1WN60A7a9dC-udd8JvX_XCHu5-XLFxc6hTYOQW4Z7QGgXbZSpVx8alJw,2,38,2,2262.791015625,152,1
NA1_5218720462,2275.322021484375,_ObTq3kEWEsFKWvnN-ktktn01l09IOrhNHiTnIGT_4_o2IPDaZBZ2myyRqapE7yEP5JoGsaQ0X-htw,1,30,0,1831.7891845703125,83,7
NA1_5218720462,2275.322021484375,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,1,38,1,2262.791015625,153,2
NA1_5218720462,2275.322021484375,nTBiGwQRVjlzlcUQfnAC1eccr8PeRaT4Gbiu6-Tr-TY6KfCdwvQKYFrFFlTxMg810nCW6vb0nXYSiQ,0,26,0,1608.9678955078125,24,8
NA1_5218720462,2275.322021484375,lQe00MCUHPnOauY4fQxgYMoIebTEIixSilL7XXYiFaxbTosqndpAjW55o6-_WInlUtsvhOKw5Vnqmw,1,33,1,2002.2420654296875,105,6
NA1_5218720462,2275.322021484375,NzC7Av2WIGlDNhKy5htrFWXTHc-wSI2ta2lVsRr-2LXU85q7iGd_JLEGfnwqyyXhFsgjOF1Epi00Iw,0,35,1,2120.033447265625,101,3
NA1_5218720462,2275.322021484375,RCMLLVGj2HJAJ5JSe3uPU1kDrREGk_z-G3dwDe3jeEtEI-Zqw8KOecL_jHXtEKFv5SLowUBQvp07-Q,18,34,0,2059.610107421875,113,5
NA1_5218720462,2275.322021484375,X8dXwvDwRbWFsUbRJPe914PlHNIFa0kxF7Akyc8hPmCwX33qJb-gSLELLiP4n-rOzCk4nN6rIjB-Pg,1,34,2,2057.707275390625,110,4
NA1_5221707842,2348.148681640625,6O2Uo7MoSD1mpC_QRvO1jm1lb_vz8zTe2LPN1OBvTv8XxMIbQcu70RUarxs2tViLVWEG2ubnfmg8jA,15,41,2,2334.976806640625,188,2
NA1_5221707842,2348.148681640625,Ee9POVQdrSeljRXhA9qYkBRq18LzFDXxR9RkVEllSG-lxUPYR75VHnkYMI54VRkBQ4AdsRjdh9iqiQ,9,28,1,1652.387939453125,62,6
NA1_5221707842,2348.148681640625,vNT93a7BQeJezPsLD1ogTVGY_gd4rvGL2Pb76qLjDfMu7jDldqZPKySLvlOkGJIYfnottRH_gNLSEQ,3,30,0,1754.542724609375,87,5
NA1_5221707842,2348.148681640625,mP2qLHBQpk9l6aMOQDooffKJP-Y8l5FrKBbgOv7pFo6K_QQDKmtLARuuvx6zE6YYXdCoV8xJ3cBbyw,3,41,4,2334.976806640625,228,1
NA1_5221707842,2348.148681640625,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,2,28,0,1656.7939453125,53,7
NA1_5221707842,2348.148681640625,bSgMUZll8VKJKplOwxyg04fx02cvP9NDIXwODdUhtm7x-zqQWWfnV1UD5DTm7dTaSVeWvENve74gsA,2,31,0,1830.581787109375,83,4
NA1_5221707842,2348.148681640625,6u1uQaJeMdyWyKxE-u3vaTbWDRpmo_bTgy0b-w0ccrRs0IOyNpjdtTWDaDTW4NaCKXfckM4Ru9emJA,10,27,0,1592.18115234375,46,8
NA1_5221707842,2348.148681640625,acuE4YlOIqXm0YPGqtryVk4IZaj8VGWYWShZvG2-8Ai5Hy0Os9yOwuSy65xLtJ4igv397orag0fzOA,3,34,0,1993.594970703125,90,3
NA1_5221248979,2116.52294921875,qFDGRDn9XU61kUifFOWRm6gMvNFTEcEsHtVxSz-6tVPofb_08fPqV8DEGhaF3HzkfZAlmUEE5fAOrg,26,30,0,1809.05322265625,76,7
NA1_5221248979,2116.52294921875,OdpeApLRToSVyCFZcWGbqxvecWHsglUW-S88vexk6Lv81yCJTaEN-oZ-WnsDYeEFwS5hxjZFj0Yn0A,1,33,0,1986.73583984375,90,6
NA1_5221248979,2116.52294921875,SgoqFF1bCJxMkVuoCK3w8q7JoIwdjw-rrYMLNmg16nSdhqWChvmps15uTlaqSNVrwM6QTYnpBnNDaA,2,35,2,2103.35498046875,156,1
NA1_5221248979,2116.52294921875,KY6XpS1IHsBfuS-NuwbD8aULOiIcqvBen3S8XVboxOB7VJnBQrBTF_oFXTscHiqgYKS6NqYQHy1cfw,0,34,0,2043.8863525390625,105,5
NA1_5221248979,2116.52294921875,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,1,27,0,1630.2042236328125,46,8
NA1_5221248979,2116.52294921875,n3VJYvlkhA2T7TZUnq0si6RzJFVlSWT3WGt0RQSE6W8eD3Jjzi--I-Ntxyc5yzpzbdwpa7QE9w7YYA,0,34,1,2045.1380615234375,118,3
NA1_5221248979,2116.52294921875,gnOlsQ3YR0w4RuPcUrVHJyk6qTJGWWMmNVlgyVLueVCu1DfT17NknhUANYmdQuE6YSGsA73Y0ZOKFA,0,35,1,2103.35498046875,122,2
NA1_5221248979,2116.52294921875,7R4uhPR_2kc8MuzH7DpY9BhDAsLlxbA8f_d7fGdKku0X1iyRnBKZpRsxj8GburV3EjzVjW7T1HjutA,0,34,2,2049.393798828125,110,4
NA1_5217804418,2184.04443359375,8auC91I7GkU1gr_RwwBcUobqAmdW2cSnlMys3Fwh9_4QkbJVMQiO6UHxhU2c1cdIvNqGrXvJMsaBVQ,4,34,0,2097.259033203125,107,4
NA1_5217804418,2184.04443359375,hS1rA7BknurYR1Mjqa-ltzWK7xrdUhttj4PSzr_L2MwD84GxeiuBnGb_S58o_H96_TGDVr9McYFx6w,1,34,0,2089.746337890625,135,3
NA1_5217804418,2184.04443359375,c2cVb1db_BNwXhtBM3SdYlDYYCCdMYsIKCuImHkj1UZv5O-5IrCA2Jp-oOjkTYSA3eXcjSLqMRDFBQ,0,33,1,2024.067138671875,106,5
NA1_5217804418,2184.04443359375,pRvMgiBnifDU8rMIfLp2JbWmQbNGht-ip-BABEQXtH6m6pTUZpnZhR3rPpe4Pq57doUXqlZ2AbeWiQ,2,35,3,2171.0263671875,140,1
NA1_5217804418,2184.04443359375,JhcjRq6szqg5yOijpH68X3Pkv5Mk2ZkbokJveEq4TroXAl5SemHUctK3OksFB2Nh2F7w80jmC7kgng,0,31,0,1888.338134765625,98,6
NA1_5217804418,2184.04443359375,xQ-RJcwIvqiVo_3-TgDhfLqbDginXG4FZwDB4Cf-GsHORE9GtHLToOl-8hS_GrrstVS93E1nJ2kFJQ,10,28,0,1703.2733154296875,57,7
NA1_5217804418,2184.04443359375,9s9gLz_s9lQTMEMFrggv6UO0_CRPn9EsyaQXljpNVQS8z-6YfvWwpY5h8QKzMjhrAVFbkeeb5SZ9Cw,1,26,0,1571.0767822265625,38,8
NA1_5217804418,2184.04443359375,_a318Yyp0Y7mbnZ2bZb1-SEpZUK4UVV3A-m_v3xkBER2O5S3HpU2ygYJHStOeF-Zf19DhxcmCej2oQ,1,35,3,2171.0263671875,117,2
NA1_5221071688,2238.791748046875,9v5gROi2EhhG2D7b0hUnkInTunQpqotrGkMy11Zk2k8F-fPCtPqm78GxPO3Ou8rPuwOf1QydC1JR2A,9,37,2,2225.623046875,200,1
NA1_5221071688,2238.791748046875,KCPMyTGxbXrg4HB-CmxLKksCtdUdyazzz2fW2zq457Kc2oAIJUn6smlzCJ0i4ChJ1EZm5PfKSWGKyw,1,21,0,1237.9769287109375,0,8
NA1_5221071688,2238.791748046875,wEWAFceqcxvQ4DCsxWOqsgEJvJj7A_X0_CtRgk3ViI1_G3-lPc84sToDAfRU3ai0py8JQn6_p4-0lA,1,27,0,1652.6099853515625,48,7
NA1_5221071688,2238.791748046875,GBOlzY-u10caGsV_tzTfRI7UG08wt5RzWK-a50Ik-_Nf3_T1Ybf0pjB5NZZPMhk660z5aJd4bYkCBA,1,34,1,2072.533935546875,103,3
NA1_5221071688,2238.791748046875,cRD2_VHnIxifagTzVTOtcXCUvbwHYU_86N2oPFM5KVb_UFBkixHHwo1Hd4r_n4HCqkke9BKFZaFFEg,12,37,2,2225.623046875,168,2
NA1_5221071688,2238.791748046875,qM054OVmsZnujOIgbyhIfB4yjgLAc4RxvnocnTYAaXRAuFDmXM6pujXcdFriMW5EZB_y8_DsHJzXGg,53,30,0,1811.5406494140625,70,6
NA1_5221071688,2238.791748046875,-wboMqQsOQIn6LRlwYoPZvhwfn7haUadeeU5xPE6gH0GAsjCz3PMPXc6A2D1CHmFS8FLqDl2fRHhug,6,33,2,1995.791015625,104,4
NA1_5221071688,2238.791748046875,2HdH4IL2xtJRAog0ZYFCXsqemZlA85h0I7ItDZE36ArbWJ46R4Vv3FR6__c67LZJ1-mrCrlpLl2Fug,6,31,0,1897.0906982421875,106,5
NA1_5221493924,2208.344482421875,BwTIUQ8MSKlBSUMrOkFqUmHnQw05a3N_UAFjvpUK5pP8zAo0fD31H2_5PZRPcbdWuzayGeir3wZyUQ,9,27,1,1634.251708984375,50,7
NA1_5221493924,2208.344482421875,U0LYp-fSC5dPhmHPlDxpMehknrejsK_2FvDdU8GSk2RflGgKwPNDG_7bQc41EhN0RkoJUgOAefVS4w,2,34,2,2038.6754150390625,132,4
NA1_5221493924,2208.344482421875,x13WxB8tdKkMhdOCIczajll6yg-S4_D8s_e1hxhgTuZOzw5_sckW_0I5fGv8iMqkg8LHLPGcHZwEwA,1,28,0,1709.9476318359375,63,5
NA1_5221493924,2208.344482421875,oSTQ7bL0hN-Os6T0N9vba0VNG0KcFUfhBDdrPZrY48vGJDg6w5guPfyHBkZ387780WxeUuUAogaeZA,0,26,0,1568.544921875,40,8
NA1_5221493924,2208.344482421875,17QuSW9DZpHXlnpTCPtgUq7Jo0LR3subdBaeAJLVjMN7Pa9VnJmehVlJ51KO4vM9KplCqyY8mIsWXw,15,37,1,2195.17724609375,152,1
NA1_5221493924,2208.344482421875,B_mWPVRiuzGR-eUTN6CDIwkjbf_PXOmitrSgK3r-Yo38gKM2J_Lhrtuo2OU8LtdT19BJcs_xAguNFQ,2,28,0,1699.1748046875,58,6
NA1_5221493924,2208.344482421875,WEC-oR5z33tzh__VEfEd1RZ50zyVJcZIwj0x2MDpgshHni-3iMp8KDUu908jlXPyyL2opMZrzeKOlg,8,37,1,2193.82568359375,158,2
NA1_5221493924,2208.344482421875,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,0,37,1,2190.921875,156,3
NA1_5215908970,2138.045166015625,cRD2_VHnIxifagTzVTOtcXCUvbwHYU_86N2oPFM5KVb_UFBkixHHwo1Hd4r_n4HCqkke9BKFZaFFEg,1,37,1,2125.67822265625,151,2
NA1_5215908970,2138.045166015625,N36AnWjXV_bJ2Z18w8m9U6BBt54wWhAsaFXzf4HkObTbTNWaC7OBsRoALgC6MFPhkvb40XkEqR0rAw,53,37,3,2125.67822265625,179,1
NA1_5215908970,2138.045166015625,TKnvDRkFMSsPm_DZ-8KTV5r1DqSu5CRQtIGkX3YAxA-SsVZ2JdTABvmGHd8cSQx8m5SahgJZ7Jno3A,1,28,1,1655.7657470703125,69,6
NA1_5215908970,2138.045166015625,Bq8U1C08x7Rt1OKdw6XdzPruLBQ8szMThKJkZQPwqAnD38-US0TRvHlDwhCQjPBqGf4PtA-fl28dWw,42,33,0,1918.76220703125,92,3
NA1_5215908970,2138.045166015625,bF1uheXDyVIHQnVyVW4mlahVjprGmgw87KZgUWIPJpZcWFo5mjGcKVLoZIs9pEfy7r4-kl1-orc1tw,1,23,0,1324.0489501953125,13,8
NA1_5215908970,2138.045166015625,MBHzFTz7yVF12bic1iiipkOrKf23xPIcw247L6L0kZSSNv-euepde7ZV9axfvOxchHsy42pKDiJoFg,49,31,1,1810.4951171875,95,4
NA1_5215908970,2138.045166015625,w_Y7hBFo3ZLCe63fLeQUHMMpU9sSf4jjQsaDlbwYpLwH1T45arCBzMr5hoU-d-wtS3t2pZZSKH9kqQ,9,31,0,1819.8134765625,101,5
NA1_5215908970,2138.045166015625,TMmSklhP3xHAPZCwsw1lHAEL4bMCIzzvHUX4yaqkQormkKrpsUjK0fBh4gsaNLFCGI9c4PwHR60L2A,1,28,0,1653.7630615234375,55,7
NA1_5219203248,2070.330810546875,Qcxm3Lip4nBPZFjb1eh8zSVGj4mTrvAKx66E4z-YCkkiUgOW1RRsdgw88gRDXDA9Yco9bL9mQbx9Cg,1,35,2,2057.1298828125,167,1
NA1_5219203248,2070.330810546875,XccKia0C1fBeVtVNtCYQmT6AWqk34DbAL3E3GXlFGxhgro_smjvj7eWZKHmr9wGJgKbqe-mQPv5CEg,5,29,0,1681.8419189453125,70,6
NA1_5219203248,2070.330810546875,LTCTzkPkoRTD8LRcdd6HlnGN4Wry-zkytDiJn0hYdw5qOLCDbiURSncsgMsRraggpbZ_DoPHQQ9C7Q,1,30,0,1758.052001953125,82,5
NA1_5219203248,2070.330810546875,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,0,28,0,1654.7791748046875,66,7
NA1_5219203248,2070.330810546875,9a5exS-ZlJSOeJXZxlh3iEXuVVEMYVeBh8lHXsb84V8Xu5jESHyMA3p1BC7lcsLVq7Xkb1m_Pqxo-Q,0,34,0,1990.35205078125,108,3
NA1_5219203248,2070.330810546875,R1qZdVPqW3G7dkFmEaq43ktMDQbsrPR_8PTUOKXUAffKE8JxBJRRbLw5k-wqu5egLRmRuZbP78LweA,1,35,2,2057.1298828125,141,2
NA1_5219203248,2070.330810546875,bA1Y555F6I7_enr5LOwEopT7-NtrZ2zLWuVAdjslKsOoBeteiKBDQVHuJN0_fF6oKb-Qqo1xFnjgQw,61,31,1,1829.32470703125,108,4
NA1_5219203248,2070.330810546875,HNP4bstPUmHJHFs8A574ThXbZqG1Ae8hYpdisXN0cQRbGnC-D0mlPpcq92vN8-Tojv2lVyxhi1oxKw,23,27,0,1597.943359375,58,8
NA1_5213107681,2112.021728515625,2Q_VzOXsn7fcnwMDAip3iug7WFZcX0rMt8gqc47Uvo1HRoL-pErRIYpUXiCryrZxLI3VMKIEyKIvFw,1,33,0,1980.9378662109375,93,4
NA1_5213107681,2112.021728515625,LNuc-hgT9w2OQ9uqJqcdf4g3BccC6WdmQOxLANBkdFQK5RVCRCCOaz50n1nIVVSxa68n63nVClayog,8,35,3,2098.766845703125,145,2
NA1_5213107681,2112.021728515625,BMfmFzTlQi2bMDTkskbXodvEDf0RbbICvNXVuJoYY4mZY0WvvRK7PdRwSJ4duw9vio_10LBQ4QD-hg,36,31,0,1877.99755859375,76,5
NA1_5213107681,2112.021728515625,v8wyTCBJLhs6Udr6WrIYN61lxmRjC2rxBHi_uc97dr_dwnZPpV-oomlSBk4-OUDHONGR2BJeDsShbQ,3,30,0,1813.0894775390625,90,7
NA1_5213107681,2112.021728515625,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,1,31,0,1876.1953125,99,6
NA1_5213107681,2112.021728515625,2IZeGiZp7zHNT81-3w9YYLgwU73Zt7IwfR0wjF5byBTnVYhrypl83CoNzyMXX4NZak8u6rZU8M9Z-g,1,33,0,1979.12353515625,123,3
NA1_5213107681,2112.021728515625,bSgMUZll8VKJKplOwxyg04fx02cvP9NDIXwODdUhtm7x-zqQWWfnV1UD5DTm7dTaSVeWvENve74gsA,19,26,0,1578.032958984375,40,8
NA1_5213107681,2112.021728515625,tj7NNFbIVaflNdGQWEpEiQ7HEFdC1ZxeVioqiXZUyW6lSYtYmVOQMfrgmGn_7Bzchf_reWRclMEFnw,5,35,4,2098.81689453125,174,1
