PC1,PC2,PC3
-0.17244441867695623,-0.29663892409909254,-0.47499144852950426
0.2578848245162106,0.20745716024298333,-0.0030936249770651936
1.415070360799155,0.46585437834690413,-0.6263845122768176
-1.199217727259981,-0.07833088630590453,-0.7310120493397546
1.6843356618467784,2.7215318305311467,1.5578187729054467
-0.35357052722734916,0.05208806637606143,-0.8037593827250987
-0.8631446654952375,0.10083067650270591,-0.5399954723047703
-2.086161708193137,0.01577402428083568,-0.648737677612208
-0.15625606951166562,2.4852705448314008,1.747499380634834
0.9265494048716354,1.940141907451105,1.0226963794923418
1.5988537262442535,0.34091318304934565,0.3966478144136846
-1.7431045771540177,-0.5598418227568333,-0.18716620258441502
-0.5706529001310628,-0.5481176013098177,-0.26663190143652943
-2.401890524125192,0.13249967072806168,0.48077553757649866
-0.30005564415793473,0.5320551612094672,0.6452209573211211
3.5862284284542283,0.6685549586313477,-0.06084567005193805
0.794501702025045,3.016095310039774,3.009016285539678
-1.5634157208118993,-0.47519518531498883,-0.16656040760753735
-1.6020876731070852,1.6174794439137934,1.4654172804854735
3.5854144305472198,0.9348697036516049,-0.14208207903316755
-2.2153969111798113,-0.290947767307006,-0.3166454467271031
-0.9182825351427366,0.1284236505463619,0.0684875118524718
-2.1695572516080373,-0.2875535538285,-0.3209584785577867
2.8543465486561934,0.13804388094947068,-0.6411367669139559
-1.0421277833959381,0.5350752777771154,0.3962410619463819
-0.7514604250951755,-0.3483090641569167,-0.45411641506340406
2.7756203985470034,-0.1001107647798079,-0.38851560892297854
2.7099036252359006,-0.21234425462616285,-0.4781035378061981
-2.0504680102660346,-0.39769948623056994,0.08030164269443675
-0.6948808540391951,-0.5678628865410204,-0.1442663587618978
0.05745189072991889,-0.009128104039614234,0.35424470533286695
-0.03825451763592837,-0.6228858974302797,-0.23342637232844735
0.6719851748148391,-0.3964057819705369,-0.014135415583549348
-3.250752296476926,-0.07546383959016406,0.3665221852406591
2.3218644672289366,-1.1746230546719592,0.8159395586062935
-0.8015810839362432,-1.4332978954818438,0.900298731365033
-2.2415318172900065,-0.5074368614866548,1.8765315566480258
-0.0029591286091609475,-1.3504563103391045,0.7784577557119249
0.8495571602365436,-1.5236905623188257,0.7683403758923737
-1.5158787593794532,-1.539262592403233,0.848682371056543
4.287210729243526,-0.6816170985611156,0.7584596589881549
2.544547584595896,-1.4739923460729543,0.6823597467431938
0.715385697094161,-0.8032774487021106,-0.08664762285072025
-1.5176609968726653,-0.7439434912291585,0.022415239277717165
-2.259904608607044,-0.4733022699709421,0.30693030755360373
3.898430503199439,3.0781885466807912,2.7178327065145678
0.29268420568770265,-0.18349018910118742,0.499777628018186
1.999325058969611,-0.6511267807457038,-0.12375453671749627
1.0136875170256565,-0.759971560307305,-0.12717910643836064
-0.7196866266404491,-0.784489265738096,-0.007399191501993111
3.7030232300797605,-0.19192586194990768,-0.32519670459078687
-1.6295652248435188,-0.646059815156998,0.031782734693083334
-2.043515879154205,-0.6499971918086715,0.05945888155487532
2.0674721596413463,0.19759238888863143,0.7256891214323177
-1.0201045141853895,-0.7158373221255883,0.028677601801195805
0.12794169399000396,-0.5723780668929397,-0.07144971680084596
1.0301354305546602,-0.4680386534055013,-0.211159372319795
-3.1023653269313414,-0.5365538250456401,0.2184918264271708
-3.0368267368659323,-0.07973728263474679,-0.48541296872959705
-0.8496248294089385,0.15311336746493961,-0.28726784680621525
0.2630934410469755,2.2128327995601342,1.5067243465702882
1.1588277611977311,0.1769674789878279,-0.7111229543837503
2.94945156711246,2.1609998078814874,0.6719944637109011
-1.3782100256676748,0.09159551387343086,-0.44939104969968846
-0.6176543086918624,-0.11605572256963308,-0.6174126393689734
0.8528275939449033,-0.028184327873155196,-0.6022654773640123
1.7503337837932782,-0.11567799287412814,-0.34880056551766175
-3.4505935650189485,0.02438179634749195,0.1605524489704942
